MSBG01,MSBG04,MSBG06D,MSBG06H,MSBG07A,MSBG07B,MSBG09,MSBG10D,MSBG10E,MSBG12A,MSBM16A,MSBM18H,MSBM19A,MSBM19C,MSBM19E,MSBM20A,MSBM20C,MSBM20D,MSBM20F,MSBM20H,MSBM20J,MSBM20K,MSBM20L,MSBM21F,MSBM21H,Target
2,4,1,1,6,6,4,2,1.622655173,1,1,2.377344827,1.377344827,1.377344827,1.377344827,2,2,3,2,3,2.622655173,2.622655173,2.622655173,2.377344827,2.245310345,YES
1.503592451,3.503592451,1,1,6,6,4.496407549,1.503592451,2,1,1.496407549,2,1.496407549,1.496407549,1.496407549,2.496407549,1.503592451,3.496407549,1.503592451,3,3,2.007184902,2.503592451,2,3,YES
1,3.540950579,1,1,6,6,4.540950579,2,2,1,1,1.540950579,1,1.540950579,1,3,3,2.540950579,2.918098842,2.540950579,1.540950579,3,2.540950579,4,1.540950579,YES
1.632503659,3.367496341,1,1,6,5.367496341,4.367496341,2,2,1,1,1.367496341,1.632503659,1.367496341,1,2.367496341,2.367496341,3,2.632503659,2.367496341,2,3,3,3.367496341,2,YES
2,2,2,2,1.939931447,1.939931447,5.060068553,2,1,2,2,1.939931447,1.060068553,1,1.060068553,1.060068553,3,1,2.120137105,1.060068553,1,4,1.060068553,4,1,YES
1.416355148,2,2,2,2.583644852,2.583644852,4.416355148,1.416355148,1.583644852,1.416355148,1.416355148,2,1.583644852,1.583644852,1.583644852,1,2.416355148,2.167289705,2.583644852,1,1.583644852,4,1.583644852,4,1,YES
1.742669004,4.742669004,1,1,5.257330996,3.514661992,5,1,2,1,1,1,1.257330996,2,2,1.257330996,2,2,3.742669004,2,3,2,3,3.742669004,1.257330996,YES
2,5,1,1.396980657,5,2.603019343,5.396980657,1,2,1.396980657,1.396980657,1,1,2,2,1.396980657,2,2.396980657,3.603019343,1.603019343,3,2.396980657,3,4,1.793961314,YES
1,4.204599419,1,1,6,6.39770029,5.39770029,1.39770029,2,1,1.60229971,1,1,1.60229971,1.60229971,2,3,3.39770029,2,2.795400581,4,1.60229971,4,2,2.39770029,YES
1,3,1,1.336205646,5.663794354,6.327588707,5.663794354,1.663794354,2,1.336205646,1.336205646,1,1,1,1,1.663794354,2.663794354,3.663794354,2,3.663794354,3.663794354,1,4,2.336205646,2.663794354,YES
1.310218317,1,1,1.310218317,1.620436633,1,5.379563367,2,2,1.689781683,1.310218317,1,1.310218317,2,2,1.310218317,3.379563367,4,3,3.379563367,4,2.689781683,3.689781683,1.310218317,1,YES
1,1.429910951,1,1,1.859821901,1.859821901,6,1.570089049,2,1.570089049,1,1.429910951,1,1.570089049,1.570089049,1.859821901,4,4,3,3.140178099,3.570089049,3,4,1.429910951,1,YES
1,1.243895585,1.756104415,1.243895585,8.268313245,2,4.756104415,1.756104415,2,1.243895585,2,2,1,1.243895585,1.243895585,1.756104415,1.243895585,2.756104415,1,2.243895585,3.243895585,2.756104415,3.756104415,2.243895585,3.51220883,YES
1,2.89076609,1.054616955,1.945383045,6.163850865,4.836149135,5,1.054616955,2,1,2,2.945383045,1.945383045,1.945383045,1.945383045,2.945383045,1,3.945383045,1,2.945383045,3.945383045,2.054616955,4,2,3.054616955,YES
1.869324092,1.130675908,1,2,1,2.738648184,4.869324092,1,2,2,1.869324092,1,1.869324092,1.130675908,1.130675908,2.261351816,1,3.130675908,3.738648184,2.869324092,3,3.130675908,4,3.130675908,3,YES
1,1.903258316,1.096741684,2,1,1,4,1,2,2,1.096741684,1,1.096741684,2,2,3.806516632,1.096741684,3.903258316,2,2,3,3.903258316,4,3.806516632,2.903258316,YES
1.504863056,1.504863056,1.495136944,1.495136944,3,3,5.504863056,1,2,1,1.495136944,1,1.495136944,2,2,2,2.504863056,3,2.504863056,2.495136944,2,3,1.504863056,3.495136944,1,YES
1.374815213,1.374815213,1.625184787,1.625184787,3,3,5.374815213,1,2,1,1.625184787,1,1.625184787,2,2,2,2.374815213,3,2.374815213,2.625184787,2,3,1.374815213,3.625184787,1,YES
1.805019128,3,1.805019128,1.805019128,5,2.194980872,5.610038255,1.194980872,2,1.805019128,1,2,1,1,1.194980872,2,2.805019128,2.194980872,2.194980872,2,2,3.805019128,3,3,2,YES
1.199898938,3,1.199898938,1.199898938,5,2.800101062,4.399797877,1.800101062,2,1.199898938,1,2,1,1,1.800101062,2,2.199898938,2.800101062,2.800101062,2,2,3.199898938,3,3,2,YES
1.957815096,1,1.042184904,2,3,1.084369808,4.042184904,1.957815096,2,1,2,1,2,2,2,2,2,3.957815096,2.957815096,2.042184904,3.915630192,2.042184904,2.915630192,2.084369808,1,YES
1.754846032,1,1.245153968,2,3,1.490307935,4.245153968,1.754846032,2,1,2,1,2,2,2,2,2,3.754846032,2.754846032,2.245153968,3.509692065,2.245153968,2.509692065,2.490307935,1,YES
1.374938621,4,1.625061379,1.625061379,5,6,5,2,2,1,2,1,1.625061379,1.625061379,2,2.625061379,2.374938621,2.625061379,3.625061379,2.625061379,2.625061379,2.374938621,3.625061379,3,1,YES
1,4.763517202,1.236482798,1.236482798,5.763517202,6,5,1.236482798,2,1,1.236482798,1.763517202,2,2,2,3,2.763517202,3,4,2.236482798,3,2.763517202,4,3,1,YES
1,2.511987682,1,2,5,4.023975363,4.511987682,1.488012318,2,1.511987682,2,1,1.488012318,1.488012318,1.488012318,1.488012318,2,3,2.488012318,2.511987682,3,1.976024637,3.511987682,2.511987682,2,YES
1.390881704,2.390881704,1,1.609118296,5.390881704,3.781763409,4,2,2,1,1.609118296,1,2,1.609118296,1.609118296,2,2,3,3,2,2.609118296,3,3,2.390881704,2,YES
1.884079785,1.884079785,1.115920215,1.115920215,5,6,4,1.884079785,2,1.115920215,1.115920215,1.884079785,1.884079785,1.884079785,1.884079785,2,2.884079785,4,1,3.884079785,3,2.115920215,3.115920215,2.884079785,1.115920215,YES
1.465291454,1.465291454,1.534708546,1.534708546,5.465291454,6,4.465291454,1.465291454,2,1.534708546,1.534708546,1.465291454,1,1,1,2,2,4,1.465291454,2.534708546,3,3,3.534708546,2.465291454,2,YES
1,4.47134393,1,1,7,5.52865607,5.264328035,1.735671965,2,1,2,1.735671965,1,2,2,1.264328035,2,3.735671965,2,2.735671965,2.264328035,2.735671965,1.52865607,3,2,YES
1,4.182128534,1,1,6.182128534,5,5.817871466,2,2,1,2,2.817871466,1.817871466,2,2,1,2.817871466,4,2.817871466,2.182128534,2,3.817871466,3.453614398,3,1.182128534,YES
1.368568442,4.368568442,1,1,6.368568442,6.737136885,5,2,2,1,1.368568442,1.631431558,1,2,1.368568442,3,2.631431558,3.368568442,1.631431558,3,2,2.631431558,3,4,2.368568442,YES
1.525807458,4.525807458,1,1.474192542,6.525807458,7.051614915,5.474192542,1.525807458,2,1,2,1,1,2,2,3.474192542,2,4,1.474192542,3,2.474192542,2.474192542,2.525807458,4,2.051614915,YES
1,1.540869445,1,1.270434722,5,5,4.540869445,2,2,1,1.729565278,1,1.729565278,1.729565278,1.729565278,3,1,4,1,3.270434722,4,1,4,1,4,YES
1,1.48940495,1,1.244702475,5,5,4.48940495,2,2,1,1.755297525,1,1.755297525,1.755297525,1.755297525,3,1,4,1,3.244702475,4,1,4,1,4,YES
1,3,1,1.616022467,5.383977533,5.767955066,5.383977533,1.383977533,2,1.616022467,1.616022467,1,1,1,1,1.383977533,2.383977533,3.383977533,2,3.383977533,3.383977533,1,4,2.616022467,2.383977533,YES
1,3,1,2,5.633191769,5.633191769,4.366808231,1.633191769,2,1.366808231,2,1,1.633191769,1.633191769,1.633191769,1,2,3,2,2.366808231,3.633191769,1.633191769,4,3,1.366808231,YES
2,2.71039335,1,1,3,2.28960665,5,1.28960665,1.71039335,2,1.28960665,3,1,1.28960665,1.28960665,2.28960665,2.4207867,3,2.28960665,2.28960665,3,2.71039335,2.28960665,2,2.28960665,YES
2,2,1,1.021455288,3.064365863,3,4.978544712,2,1,2,2,2.978544712,1.021455288,2,2,3,1.021455288,3,2.978544712,3,2.978544712,2,3.021455288,2.021455288,3,YES
1.002593197,3.997406803,1,1.002593197,1,1.997406803,6,1,2,2,1.002593197,1,1.997406803,1.997406803,1.997406803,1.002593197,4,3,3.994813606,1,2,4,2.997406803,3.997406803,1.002593197,YES
2,2.999512485,1,2,1.00097503,1.00097503,6,1,2,1.999512485,1.999512485,1,1.000487515,1,1,2,3.999512485,2.999512485,2.000487515,1,1.999512485,4,1.999512485,3.000487515,1.999512485,YES
1,2.208180198,2,2,1,1,4.208180198,1,2,2,1,1,1.208180198,1.791819802,1.791819802,1.208180198,1.208180198,2.208180198,3,1.208180198,2.208180198,3,3,2.791819802,1,YES
1.346500167,1.653499833,2,2,1,1,4.346500167,1.346500167,1.653499833,2,1.346500167,1.346500167,1,1.653499833,2,1.346500167,1.346500167,2.346500167,2.653499833,1.346500167,2,2.653499833,3,3,1,YES
1.973101144,4.919303432,1,1,6.026898856,6,6,1,2,1.026898856,1.973101144,3.973101144,1,1.026898856,2,2.026898856,1.053797712,4,1,2,3,1.973101144,3.026898856,1,1.026898856,YES
1.588085098,3.764255293,1,1,6.411914902,6,6,1,2,1.411914902,1.588085098,3.588085098,1,1.411914902,2,2.411914902,1.823829805,4,1,2,3,1.588085098,3.411914902,1,1.411914902,YES
1.625494613,2.625494613,1.374505387,2,2,2.625494613,5.250989227,2,2,1,1.625494613,1,2,1.625494613,1.625494613,1.374505387,3.625494613,3.625494613,2.749010773,1,4,2.749010773,2.625494613,3.374505387,2,YES
1,2.228377291,2,2,2.228377291,2.228377291,4.228377291,1.771622709,2,1,1.228377291,1,1.771622709,1,1.228377291,2,3,3,3.771622709,1.228377291,3.771622709,3.543245417,2.228377291,3.543245417,2,YES
2,1.823003645,1.823003645,2,3,3,4.176996355,2,1,1,2,2.176996355,2,2,2,1.176996355,2,2.823003645,2.176996355,2.823003645,3.823003645,2,2.823003645,3,2,YES
2,1.623794161,1.623794161,2,3,3,5,2,1.623794161,1,1.376205839,2.376205839,2,2,2,3.247588322,2,2.623794161,3.623794161,2,3.623794161,1.376205839,2.623794161,2.376205839,1.376205839,YES
1,4,1.252875089,1,2.252875089,6.252875089,5.252875089,1.747124911,2,1,1,1,2,1.252875089,1.252875089,2,2,3,2,2.747124911,3.494249821,2.252875089,3.747124911,2.505750179,1,YES
1,4.271506519,1,1,2.814519556,5.728493481,5,2,2,1,1,1,1.728493481,1.271506519,1.271506519,2.271506519,2,3,2,3,3.728493481,2.271506519,4,2,1,YES
2,3,1,1.861628896,4.723257793,5.138371104,4,2,1.861628896,1,1.138371104,1.138371104,1,2,2,2,1,3.138371104,1,3,2.861628896,1,3.584886689,2.861628896,1,YES
1.977291974,2.977291974,1,1,3.045416052,6,4.022708026,2,1.022708026,1,1.977291974,2,1.022708026,2,2,2,1,4,1.022708026,2.977291974,2.022708026,1.022708026,1.045416052,2.022708026,1.022708026,YES
1.348677504,2.651322496,2,2,3,3,5,1.348677504,2,1,1.651322496,1.348677504,1.348677504,1.348677504,2,2.697355009,2.651322496,3,3.348677504,2,3.348677504,1.651322496,3,2,1.651322496,YES
1.767793247,2.232206753,2,2,3,3,5,1.767793247,2,1,1.232206753,1.767793247,1.767793247,1.767793247,2,3.535586494,2.232206753,3,3.767793247,2,3.767793247,1.232206753,3,2,1.232206753,YES
1.979706454,5,1.020293546,1.020293546,7,7.959412908,5,1.979706454,2,1,1.979706454,1,1,1.979706454,1.979706454,3.020293546,1.979706454,4,1,3.020293546,1.979706454,1.979706454,3.020293546,4,3.020293546,YES
1.953115071,3.093769857,1.046884929,1.046884929,7,3.140654786,5,1.953115071,1.046884929,1,1.953115071,1.953115071,1,1,1.953115071,3.046884929,1.953115071,4,2.906230143,2.093769857,1.953115071,1.953115071,3.046884929,3.046884929,2.093769857,YES
1,2.701139143,1,2,2,1.597721715,5,1.701139143,2,1.701139143,1,3,1.701139143,1.298860857,2,1.701139143,2.298860857,2.701139143,2.402278285,2,2,3,2.701139143,3.701139143,1.701139143,YES
1,2.996703279,1,2,2,1.006593441,5,1.996703279,2,1.996703279,1,3,1.996703279,1.003296721,2,1.996703279,2.003296721,2.996703279,2.993406559,2,2,3,2.996703279,3.996703279,1.996703279,YES
1.209132111,3,1,2,6,5.418264221,5,1.209132111,2,1,2,3,1.790867889,2,2,3.209132111,1,3.790867889,1,3,4,1.790867889,4,2,2.790867889,YES
1.997365612,4.994731224,1,1.002634388,6,5.997365612,5.997365612,1,2,1,2,3.997365612,1.002634388,1.002634388,2,2.002634388,1,4,1,2.002634388,3.002634388,2,3.002634388,1.002634388,1.005268776,YES
2,3,1,2,9,9,4,2,1,2,1,1.539141817,1.539141817,1.539141817,1.539141817,2,2.921716365,2.539141817,3,2,1.539141817,4,2,3,3,YES
2,3.737756093,1,2,7.524487815,8.262243907,4.737756093,2,1.737756093,2,1.737756093,1,1,1.737756093,1.737756093,1.262243907,3.262243907,2.737756093,3,2,1,4,2,3.737756093,1.524487815,YES
2,3,1,1.627934627,1.744130746,1.372065373,5,1.372065373,2,2,1.627934627,2,1,1,1,2,2.372065373,3,3.627934627,2.372065373,2.627934627,2.627934627,2,2.627934627,1.372065373,YES
2,1.607345579,1,1,3,2.69632721,3.607345579,2,2,2,1.69632721,2,1,1,1,2,1.607345579,3,3,2.30367279,2.69632721,2.69632721,2.69632721,1.30367279,2,YES
1.361728014,1,2,1.361728014,1,1.361728014,4,2,1.638271986,2,1.361728014,1.638271986,2,1,2,2.361728014,3,3,3,2,2,3.638271986,2,3,2,YES
1.890262453,1,2,1.890262453,1,1.890262453,4,2,1.109737547,2,1.890262453,1.109737547,2,1,2,2.890262453,3,3,3,2,2,3.109737547,2,3,2,YES
1,3.13513028,1,1,3,5.13513028,5.86486972,1.13513028,2,1,2,1,1.86486972,1.13513028,2,2.86486972,1.13513028,3.86486972,2.13513028,1,1.13513028,3.13513028,1.13513028,1,1.13513028,YES
1,3.808898857,1,1,3,5.808898857,5.191101143,1.808898857,2,1,2,1,1.191101143,1.808898857,2,2.191101143,1.808898857,3.191101143,2.808898857,1,1.808898857,3.808898857,1.808898857,1,1.808898857,YES
2,4.190221218,1,2,1.380442437,1.380442437,4.190221218,2,2,2,1,1.809778782,1,1,1,1,2,3,2.809778782,1.190221218,2,3,2.190221218,3,1.190221218,YES
2,4.524419524,1,1.524419524,3,3,5.475580476,1.524419524,2,2,1,1,1,1,1,1.475580476,2,3,2.475580476,2,2,3.475580476,2.524419524,2.524419524,1.524419524,YES
1,3.327053023,1,1,6.663526511,7,5.336473489,1.663526511,1.336473489,1.663526511,1.663526511,1,1.663526511,1.663526511,1.663526511,1.663526511,3.663526511,1,4,1.663526511,1.663526511,4,1.336473489,3.663526511,1,YES
1,4.194278073,1,1,7,7,5,2,1,1.805721927,1.805721927,1,1.805721927,1.805721927,1.805721927,2,3.805721927,1.388556146,3.805721927,2,2,3.805721927,1.388556146,4,1,YES
1,3.806479092,1,2,4.612958184,6,6,1,2,1.193520908,1.806479092,1,1.193520908,2,2,3,1.193520908,4,3,2.193520908,2.193520908,3.806479092,3,3.806479092,1,YES
1,3.653450136,1,2,4.306900272,6,6,1,2,1.346549864,1.653450136,1,1.346549864,2,2,3,1.346549864,4,3,2.346549864,2.346549864,3.653450136,3,3.653450136,1,YES
1,4.959210987,1.020394507,1.020394507,1.040789013,2,4,2,2,1.979605493,1.979605493,1,2,1.020394507,1.020394507,2.020394507,2,3,2.979605493,4,4,3,4,3,3.979605493,YES
1.107428256,4.785143488,1.107428256,1.107428256,1.107428256,2,4.107428256,2,2,2,2,1,1.892571744,1,1,2,2.107428256,3,3,3.785143488,3.785143488,3,3.785143488,3,3.785143488,YES
1,4.031892412,1,1.515946206,6.515946206,6.515946206,5,1.515946206,2,1,1.484053794,2,2,2,2,3.515946206,1,4,1,3,3,2.031892412,2.515946206,2.515946206,2.484053794,YES
1,4.970718088,1,1.985359044,6.985359044,6.985359044,5,1.985359044,2,1,1.014640956,2,2,2,2,3.985359044,1,4,1,3,3,2.970718088,2.985359044,2.985359044,2.014640956,YES
1.200231008,3,1,1.200231008,7.400462016,6,6,1,2,1,1.200231008,1.200231008,1.200231008,2,2,3,2.200231008,3,2.200231008,1.400462016,3,2.799768992,3,2.799768992,2,YES
1.516583111,3,1,1.516583111,8.033166222,6.483416889,6,1,2,1,2,1.516583111,1.516583111,2,2,2.516583111,2.516583111,3,2.516583111,2.516583111,3,2,3,2.483416889,2,YES
1.787886748,3,1,1,5.212113252,6,5,1,2,1,1.787886748,2,1.787886748,2,2,3.787886748,1,4,1,4,4,1,4,2.212113252,3.787886748,YES
1.991521058,3,1,1,5.008478942,6,5,1,2,1,1.991521058,2,1.991521058,2,2,3.991521058,1,4,1,4,4,1,4,2.008478942,3.991521058,YES
1,3.525734284,1.474265716,2,3.422797149,9,5.474265716,2,2,1.525734284,1.474265716,1,1,1,1,1.525734284,3.474265716,1.525734284,4,1.525734284,2.051468567,4,2.051468567,4,1.525734284,YES
1,3.29481928,1.70518072,2,4.115542161,9,5.70518072,2,2,1.29481928,1.70518072,1,1,1,1,1.29481928,3.70518072,1.29481928,4,1.29481928,1.58963856,4,1.58963856,4,1.29481928,YES
2,3.347657787,1,1,6.304684425,6.652342213,5,2,2,1,2,1,1,1,1.347657787,2,3,2.652342213,3,2,2,3,3,3,1.652342213,YES
2,3.149837395,1,1,6.70032521,6.850162605,5,2,2,1,2,1,1,1,1.149837395,2,3,2.850162605,3,2,2,3,3,3,1.850162605,YES
2,3.689267381,1,1,5.344633691,6,4.655366309,1.344633691,2,1,1.655366309,2.344633691,2,2,2,4,1,4,1,4,4,1,4,1.655366309,4,YES
1.851284954,4.702569908,1,1,6,6,4.148715046,2,2,1,1.148715046,3.148715046,2,1.851284954,2,4,1,4,1,3.851284954,4,1,4,1.297430092,3.553854863,YES
1,4.902336342,1,1,5.048831829,6,4,2,1.951168171,1.048831829,2,1,1.951168171,1,1.048831829,1,2.951168171,3,3.951168171,1,1.951168171,4,3.951168171,4,1,YES
1,4.456993563,1,1,5.271503219,6,4,2,1.728496781,1.271503219,2,1,1.728496781,1,1.271503219,1,2.728496781,3,3.728496781,1,1.728496781,4,3.728496781,4,1,YES
2,3.036498069,1.018249034,2,6,6.927003862,5,2,2,1.018249034,2,3,1.018249034,2,2,4,1,3.018249034,1,3.018249034,4,1,4,1.981750966,1.981750966,YES
2,3.606000241,1.30300012,1.30300012,5.30300012,5.090999639,5,1.30300012,2,1.30300012,2,2.30300012,2,2,2,4,1,4,1,4,4,1,4,1.69699988,3.090999639,YES
1.339648789,5,1,1.660351211,5,3,5,1.660351211,2,1.660351211,1.660351211,1,1,2,2,1.660351211,1.339648789,2,3.339648789,2,1.679297577,2.660351211,3,3.339648789,1,YES
1,4.017163286,1,1.508581643,5,3,5,2,1.508581643,1.508581643,2,1.491418357,1,1.508581643,1.508581643,2,1.491418357,2,3,2,1,3.491418357,2.508581643,3.491418357,1,YES
1,1.862092049,1,1.137907951,1.862092049,2,5.862092049,1.137907951,2,2,2,2.724184099,2,1.137907951,1.137907951,3,1.862092049,4,2,3.137907951,4,1.862092049,3.862092049,4,1,YES
1,1.807616076,1,2,1.807616076,2.403808038,4.596191962,2,2,2,2,1,2,2,2,3.403808038,1.403808038,3.596191962,2.403808038,3.596191962,4,1.403808038,3,3.596191962,1.403808038,YES
1,2.136386853,1,2,5,2.727226294,4.136386853,2,2,1.136386853,1.863613147,1.272773706,1.863613147,1.863613147,2,2,2,3,3.136386853,2.136386853,3.136386853,3,3,2.136386853,2.136386853,YES
1.48151028,3,1,1.51848972,4.03697944,1.48151028,5,1.51848972,2,2,1,3,1,1,1.51848972,2,2.48151028,3,3.03697944,2.51848972,3.51848972,3,2.51848972,2.51848972,2.51848972,YES
1.875036177,3,1.124963823,1.124963823,5,6.374891469,5.124963823,1.124963823,2,1,2,1,1,1,1,1.875036177,2.249927646,1.875036177,3.124963823,1,1,4,1,4,1,YES
1.840383541,3,1.159616459,1.159616459,5.840383541,6.478849377,5.159616459,2,2,1,2,1.840383541,1,1,1.840383541,1,3.159616459,1.840383541,3.159616459,1,1.840383541,3.159616459,1.840383541,3.159616459,1,YES
1,1.433751886,1.433751886,1,3,3,4.566248114,2,1.566248114,1,1,1,1.433751886,1.433751886,1.433751886,1.433751886,3,2.566248114,3.433751886,1,2.132496227,3,2,3.433751886,2.566248114,YES
1.854062048,2,1.145937952,1.854062048,3,3,5.708124095,1.145937952,1.854062048,1,1,1,2,1.145937952,1.145937952,2,3,2,3.145937952,1,1,3.854062048,1.145937952,4,1.145937952,YES
1.514138889,1.485861111,1,1,2.028277777,2.028277777,6,1.485861111,2,1,1,3,2,2,2,3.485861111,1.514138889,4,1,3.485861111,4,1.514138889,4,1.514138889,3.028277777,YES
1.916227774,1.083772226,1,1,2.832455548,2.832455548,6,1.083772226,2,1,1,3,2,2,2,3.083772226,1.916227774,4,1,3.083772226,4,1.916227774,4,1.916227774,3.832455548,YES
1,2.123372755,1.123372755,1.123372755,3.24674551,5.876627245,6,1,2,2,2,1,1.123372755,2,1.123372755,1.876627245,1.24674551,1.123372755,4,1.123372755,2.123372755,3,1.24674551,1.24674551,1,YES
1,2,1,1.485560068,3.971120136,6,4.543319796,1.485560068,2,2,2,1.485560068,1.485560068,1.514439932,1.485560068,2,1.971120136,1.485560068,3.028879864,1.485560068,2.485560068,2.514439932,1.485560068,1,1.485560068,YES
1.678379463,3.678379463,1,1.678379463,4.035138389,5.035138389,5.321620537,2,1,1,1.678379463,1,1.678379463,2,2,1,3.678379463,2.643241074,4,1,1,4,1.678379463,4,1,YES
1.055503103,3.055503103,1,1,2.222012412,3.166509309,5.944496897,2,1,1,1,1,1.055503103,2,2,1,3.055503103,3.833490691,4,1,1,4,1,4,1,YES
2,3.111536917,1.888463083,2,5,2.111536917,5.776926166,1,1.888463083,1.888463083,1.111536917,1.888463083,1,1,1.111536917,1.888463083,2.888463083,2.223073834,2.111536917,1.888463083,2,4,2.776926166,2.888463083,2,YES
2,3.297944109,1.702055891,2,5,2.297944109,5.404111782,1,1.702055891,1.702055891,1.297944109,1.702055891,1,1,1.297944109,1.702055891,2.702055891,2.595888218,2.297944109,1.702055891,2,4,2.404111782,2.702055891,2,YES
1,2,1,1,2.543501791,2.543501791,5,1,2,1,1.543501791,1.543501791,1.543501791,2,2,3,1,4,2,3,3.543501791,1.912996419,4,1,3,YES
1,1.378208917,1,1,3,2.378208917,5.621791083,1,2,1.621791083,2,1.378208917,1.378208917,2,2,1.756417834,1.621791083,3.378208917,2,3,3.378208917,1,3.378208917,1.621791083,2.378208917,YES
2,2,1,1,6,7.26280458,4,1.57906514,2,1,1.57906514,1.57906514,1.57906514,1,1.57906514,1.57906514,1.57906514,3.42093486,2.57906514,2.57906514,3,2.57906514,2.57906514,3.57906514,2,YES
2,2.307242683,1,1.102414228,6.102414228,8.795171544,4,1.102414228,2,1,1.102414228,1,1,1.102414228,1,1.102414228,1.102414228,3.897585772,2.102414228,2,2.897585772,2,2,3,2.102414228,YES
1.954673441,1,2,2,2,2.045326559,5.045326559,1,2,2,2,2,1.045326559,1.954673441,1.954673441,2,3.045326559,2.045326559,3.045326559,2,3.045326559,4,3.045326559,4,1,YES
1.409981751,1.819963502,1.590018249,2,2.409981751,3.819963502,6,1,2,1.590018249,2,1.590018249,2,1,1,1.590018249,4,3,4,2.409981751,3.590018249,4,3.590018249,4,1,YES
1.968056302,1,2,2,1,1,4.968056302,1.968056302,1.031943698,2,2,1,2,2,2,2.968056302,2,3.968056302,2.968056302,1.031943698,1.063887395,1.063887395,4,1.031943698,1.031943698,YES
1.832208734,1,1.167791266,2,1,2.664417468,4.832208734,1,2,2,2,1,2,1.167791266,1.167791266,2,1.167791266,3,3.664417468,2.832208734,3,3,4,2.832208734,2.832208734,YES
1,4,1,1.035665258,6,5.035665258,5,1.035665258,2,1,1.035665258,1,2,1.964334742,1.964334742,2.035665258,2.035665258,2.035665258,2.964334742,1.964334742,3.035665258,2,3.035665258,3,1.964334742,YES
1,3.715215593,1,1.715215593,6,5.145646779,5.284784407,2,2,1,2,1,1.715215593,1,1,2.715215593,2.715215593,3,2.284784407,1.284784407,3.715215593,2.284784407,3.715215593,3,1.284784407,YES
2,2.882198703,1,1.441099352,6.441099352,6,5,2,2,1,1.441099352,2,1,1.441099352,1.441099352,2.441099352,2,4,2,2,3,2.558900648,3.441099352,3,2,YES
2,2.550979949,1,1.275489975,6.275489975,6,5,2,2,1,1.275489975,2,1,1.275489975,1.275489975,2.275489975,2,4,2,2,3,2.724510025,3.275489975,3,2,YES
1,3,1,1.615568577,6.384431423,5.384431423,5.384431423,1.615568577,2,1,1,1.615568577,1.615568577,1.384431423,1.384431423,2.384431423,2,2.384431423,2,1.615568577,3,2.384431423,2.384431423,2.384431423,2,YES
1,3,1,1.775263931,6,5.224736069,4.775263931,2,2,1,1.224736069,2,2,1.224736069,1.224736069,2,2.224736069,2.224736069,2,2,3.224736069,2.224736069,2.224736069,2,2,YES
2,3,1.777095316,1.222904684,9,9,4,2,1.222904684,1.445809368,1.222904684,2.222904684,1.777095316,1,1.777095316,2.554190632,2.222904684,3.777095316,2.777095316,2.777095316,2,3.554190632,2.777095316,3,3,YES
2,2.290777069,1.709222931,2,9,9,3.290777069,2,2,2.290777069,2,2.290777069,1.709222931,1,1,2.418445861,3,3,2.709222931,2,2.709222931,2.709222931,2,3,3,YES
1,3.105299329,1,1,6,3,4,1,2,1,2,1,2,2,2,2,2.894700671,3.105299329,3.894700671,2.894700671,2,3,3.105299329,3,1.894700671,YES
1,3.98231474,1,1,5.98231474,3,4.01768526,1.01768526,1.98231474,1,2,1.01768526,1.98231474,1.98231474,1.98231474,2,2,3.964629481,3,2,1.98231474,3.01768526,3.964629481,3.01768526,1,YES
2,2,1.785140932,1.785140932,3,3,4.214859068,2,1,1,1.785140932,1.785140932,1.785140932,2,2,1.214859068,2,2.785140932,2,2.785140932,3.785140932,2.214859068,2.785140932,3,2,YES
2,1.97143891,2,1.97143891,3,3,4,1.97143891,1.02856109,1,1.97143891,1.97143891,2,2,2,1,2.02856109,3,2.02856109,3,3.97143891,2.02856109,3,3,2,YES
1,2.108841226,1,2,2,1.891158774,5,2,2,1.108841226,1,2.108841226,2,1.891158774,2,2.891158774,3.782317548,3.891158774,1.217682452,2,2.891158774,3,3,3.108841226,2,YES
1,2.989067474,1,2,2,1.010932526,5,2,2,1.989067474,1,2.989067474,2,1.010932526,2,2.010932526,2.021865053,3.010932526,2.978134947,2,2.010932526,3,3,3.989067474,2,YES
1,2.788772849,1,1,6,6,4.211227151,2,2,1,1.788772849,1.788772849,1.788772849,1.788772849,1.788772849,2,2.788772849,3,2.211227151,2.211227151,3.577545699,3,2.788772849,2,2,YES
1,3,1,1,6.963217876,6.963217876,5.926435752,1.036782124,2,1,2,1.036782124,1.036782124,2,2,2,2.036782124,3,2,2,3.036782124,2.036782124,3,2.963217876,2,YES
2,2.670774939,1.329225061,1.329225061,3,3,5,1.329225061,2,1,2,1.329225061,1,1.670774939,1.670774939,2,2.670774939,1.670774939,3.670774939,2,3.329225061,3.341549879,3.329225061,2.670774939,2,YES
1.600968044,2.399031956,2,2,3,3,5,1.600968044,2,1,2,1.600968044,1,1,1.399031956,2,2.399031956,1.798063912,3,2,3.600968044,2,3.600968044,2,2,YES
1,2.661820839,1.338179161,2,3,3.676358323,4.338179161,1.338179161,2,1.661820839,2,1.338179161,2,2,2,3,2.323641677,2.661820839,2,2.338179161,3.338179161,3,2.661820839,2.338179161,1.338179161,YES
1,3.53992009,1.230039955,1.230039955,4.53992009,3.46007991,4.230039955,1.230039955,2,1,1.230039955,2,2,2,2,3,1,2,2,3,3.230039955,2.230039955,2.769960045,3,2,YES
