MSBG01,MSBG04,MSBG06D,MSBG06H,MSBG07A,MSBG07B,MSBG09,MSBG10D,MSBG10E,MSBG12A,MSBM16A,MSBM18H,MSBM19A,MSBM19C,MSBM19E,MSBM20A,MSBM20C,MSBM20D,MSBM20F,MSBM20H,MSBM20J,MSBM20K,MSBM20L,MSBM21F,MSBM21H,Target
1.881194005,1.118805995,2,2,1.118805995,1.118805995,5,1.881194005,1,2,2,2,1,1,1.881194005,2.118805995,2.118805995,2.881194005,2.237611989,2,2,2.237611989,2.881194005,3.118805995,1,YES
1.67694172,1.32305828,2,2,1.32305828,1.32305828,5,1.67694172,1,2,2,2,1,1,1.67694172,2.32305828,2.32305828,2.67694172,2.64611656,2,2,2.64611656,2.67694172,3.32305828,1,YES
1,3,1,2,6,3,5.702715917,1,1.702715917,2,2,1,1,1.297284083,1.297284083,1.702715917,2.702715917,2,3.297284083,2,1,3.702715917,3,4,1.702715917,YES
1,3,1,1.039069145,6,3,4.07813829,1,2,1.039069145,2,1,1.960930855,1.960930855,1.960930855,2,3,2.960930855,3.960930855,2.960930855,1.960930855,3.039069145,3,3.039069145,2,YES
2,1,1.528890081,1,4.057780161,3,4.057780161,1.471109919,2,1.471109919,2,1.471109919,1.528890081,1.528890081,1.528890081,2,2.057780161,2.471109919,3,2,3.528890081,2.471109919,3,1.528890081,2.528890081,YES
1.525059157,1,1.525059157,1.474940843,3.100236629,3,5,1,2,1.474940843,2,1,1.525059157,1.525059157,2,2.474940843,2.525059157,2.474940843,3,2,3.525059157,2,3,2,3,YES
1,3,2,2,2,2,5,2,2,2,2,1,1.832033067,1,1,2.167966933,1.167966933,2.167966933,3,1.167966933,1.167966933,3.167966933,2,3,1.167966933,YES
1.447953067,3,2,2,2,2,5,2,2,2,2,1,1,1,1,2.552046933,2.447953067,3,3,2,2,3.552046933,2,3,2,YES
1.285324049,1.714675951,2,1,4.429351901,5.714675951,3.714675951,2,2,1,2,1.285324049,1.285324049,2,2,2.714675951,1.714675951,4,1.714675951,3.285324049,4,1.714675951,4,1.714675951,2.285324049,YES
1.031320128,1.968679872,1.031320128,1,3,3.062640256,4.937359744,1.031320128,2,1,2,2,2,2,2,2.968679872,1,4,1.968679872,3.031320128,4,1,4,1,3,YES
1.340854264,2.659145736,1.340854264,1,6.659145736,6,5,1.340854264,1.340854264,1,1.659145736,1,2,2,2,2.659145736,2.659145736,2.659145736,4,2,2.659145736,3.340854264,2,4,2.318291472,YES
1.850178842,2.149821158,1.850178842,1,6.149821158,6,5,1.850178842,1.850178842,1,1.149821158,1,2,2,2,2.149821158,2.149821158,2.149821158,4,2,2.149821158,3.850178842,2,4,1.299642317,YES
1,4,1,1.969851257,6,5.969851257,5,1.969851257,2,1,1.969851257,1,2,1.030148743,1.030148743,2.969851257,2.969851257,2.969851257,2.030148743,1.030148743,3.969851257,2,3.969851257,3,1.030148743,YES
1,3.173052372,1,2,6,5.173052372,5,2,2,1,2,2.653895256,2,1,1,2.173052372,2.173052372,3,2.826947628,1,3.173052372,2.826947628,2.346104744,3.826947628,1,YES
1,2.225098745,1,1,3,3,4,1,2,1,1.112549373,1.112549373,1.112549373,1,1.112549373,2,4,3,2.225098745,2,3.887450627,2.225098745,3.887450627,3.112549373,1,YES
1,3.611151865,1,1,3,3,4,1,2,1,1.805575933,1.805575933,1.805575933,1,1.805575933,2,4,3,3.611151865,2,3.194424067,3.611151865,3.194424067,3.805575933,1,YES
1.788885263,2.211114737,1,1,6,6,4.788885263,2,2,1,1.211114737,2,1.211114737,1.211114737,1.211114737,2,2.211114737,3.788885263,2,2,3.211114737,3,3,2.788885263,2,YES
1.729218706,2,1,1,6,6.270781294,5.270781294,2,2,1,1.270781294,2,1,1,1,2,2,3.729218706,2.270781294,2.270781294,3,3,3,3,2,YES
1.528204704,1,2,2,3,2.471795296,5.056409408,1.528204704,1.528204704,1.471795296,2,1.471795296,1.528204704,1.528204704,1.528204704,1.471795296,2,2,2.528204704,2.471795296,2.471795296,3.056409408,2.528204704,4,3,YES
1.159235622,1.159235622,1.840764378,1.840764378,3,3,4.159235622,1.159235622,1,1.840764378,1.840764378,1.840764378,1,1.159235622,1.159235622,2,2,2,2,2.840764378,3,2.159235622,2,3.840764378,2.840764378,YES
1,1.817909409,1.817909409,1,2.182090591,2.817909409,6,1,2,1.182090591,1.182090591,1,1,1.182090591,1.182090591,1.817909409,2,3,2,3,2.182090591,1,3,2.817909409,1.182090591,YES
1.48390734,1,1,1.48390734,3,1.51609266,5.032185321,1.48390734,2,1.51609266,2,1,1.48390734,2,2,1.48390734,2,3.48390734,2.48390734,2.51609266,3.48390734,1.48390734,3,2,1.51609266,YES
1,2.863572861,1,1.863572861,5.863572861,5.136427139,5,2,2,1,1.863572861,2.863572861,2,1.136427139,1.136427139,2,1.863572861,3.136427139,2.863572861,1.136427139,3,2.863572861,2.136427139,3.863572861,1.136427139,YES
1,3,1,2,6,5.46961,4.53039,1.53039,2,1,1.53039,2.060780001,1.53039,1.46961,1.46961,2,2.46961,3.46961,3,1.46961,3,3,2,3.53039,1.46961,YES
2,1,1,2,3.314823895,6.209882597,6,1,1.895058702,2,1.104941298,1.104941298,1.895058702,1.895058702,1.895058702,1.104941298,3,3.895058702,2.104941298,2.895058702,2.895058702,3.895058702,3.895058702,2,1,YES
2,1.107512356,1,2,2.892487644,6.322537068,5.892487644,1,2,2,1.107512356,1.107512356,2,2,2,1.107512356,2.892487644,3.892487644,2.107512356,3,3,3.784975288,3.892487644,2,1.107512356,YES
1,3.841446961,1.42072348,1.57927652,5.42072348,7.737829559,4,1.42072348,2,1.42072348,1.57927652,2,1.42072348,2,2,3.57927652,1,4,1.841446961,3,4,1.42072348,3.57927652,1.42072348,3.57927652,YES
1.820341371,3.820341371,1,1.179658629,5.820341371,6.538975886,4,1.820341371,2,1,1.179658629,2,1,1.179658629,1.179658629,2.359317258,1.820341371,3.179658629,1.820341371,3,3.179658629,2.640682742,3.179658629,1.820341371,3.179658629,YES
1.354824929,3,1.354824929,1.354824929,5,2.645175071,4.645175071,2,1,1,1.354824929,2,1,1.645175071,1.645175071,2.354824929,2.290350141,4,3,1,1,3.645175071,2.354824929,3,3,YES
1.551335867,3.448664133,1.551335867,1.551335867,5,2.448664133,4.448664133,2,1.448664133,1,1.551335867,1.551335867,1,1.448664133,1.448664133,3,1.897328265,3.551335867,3,1.448664133,1.897328265,3,3,3,2.102671735,YES
1.510881437,4,1,1.489118563,5,6,4.510881437,2,1.510881437,1,2,1.489118563,1,1.489118563,2,2,3.489118563,2.489118563,3,2.489118563,2,3.489118563,3,3,1,YES
1,3.920672702,1.079327298,2,5,5.920672702,4.079327298,2,1.079327298,1.079327298,2,2,1.079327298,1.920672702,2,2,3.920672702,3,3,2.920672702,2.079327298,3.920672702,3,3,1.079327298,YES
1,1.852435361,1.852435361,1.852435361,1,1,4,1,2,1.852435361,1.852435361,1,1.852435361,1.852435361,1.852435361,2.852435361,3.852435361,3.147564639,3.147564639,2.852435361,2.147564639,3,2.295129278,2.852435361,1.147564639,YES
1,1,1.757605304,1.757605304,1,1,4,1,2,1.757605304,1.757605304,1,1.757605304,1.757605304,1.757605304,2,2.242394696,3.242394696,2.484789393,2,3,3,4,2,2,YES
2,2.93521563,1.032392185,1.967607815,1.967607815,1,5,2,1,2,1.032392185,2,1,1,2,1.032392185,2.032392185,3,3.032392185,2,1,3.967607815,3.967607815,3.967607815,1.032392185,YES
2,3,1,2,1.935024443,1,5,1.935024443,1.064975557,2,1.064975557,2,1,1,1.935024443,1.064975557,2,3,3.064975557,2,1.129951114,3.935024443,3.870048886,3.935024443,1,YES
1.549833009,1,1,1.549833009,3,1.450166991,4.900333982,1.549833009,2,1.450166991,2,1,1.549833009,2,2,1.549833009,2,3.549833009,2.549833009,2.450166991,3.549833009,1.549833009,3,2,1.450166991,YES
1.214878722,1.785121278,1.785121278,2,1.429757444,1,4,1.214878722,2,1.785121278,2,1.785121278,1.214878722,1.214878722,1.214878722,2,2,3.214878722,2.214878722,2.785121278,4,1.214878722,3.785121278,2,1,YES
2,3,1,1,5,4.630864106,4,2,1.815432053,1,1.815432053,1,1,1,1,2,1,3.815432053,2.184567947,2,2.184567947,2.815432053,2,2,3.630864106,YES
2,3,1,1,5.966984917,5,4,2,2,1,1.033015083,1,1.966984917,1,1,2,1.966984917,3.033015083,2.966984917,2,2,3,2.966984917,2.966984917,2.066030166,YES
1.455932116,2.544067884,1,1.544067884,6,6,4,1.455932116,2,1,1,1,1,1.544067884,2,2,3,3.544067884,3,2,2.544067884,2.544067884,2,2.088135769,2,YES
1,3.20542015,1,1.897289925,6.102710075,6.102710075,4.102710075,1.102710075,1.897289925,1,1,1,1,1.897289925,1.897289925,2,3,3.897289925,3,2,2.897289925,3,2.102710075,3.102710075,1.897289925,YES
1,1,1,1.995733369,2.004266631,3,4.004266631,2,2,1,1.995733369,1.995733369,1,1,1.995733369,1.995733369,3.995733369,3,3.995733369,1,2.004266631,3.995733369,2,3.995733369,2.004266631,YES
1,2.165043894,1,2,2,3,4.582521947,2,2,1.582521947,2,1.417478053,1,1,1.417478053,1.417478053,2.834956106,2.417478053,3.417478053,1,1.417478053,4,1.417478053,4,2,YES
2,2.03382467,1,1,6,6.03382467,4.03382467,2,2,1,1.03382467,1.03382467,1.03382467,1,2,2,2.932350659,2.96617533,3.03382467,2,1.96617533,2.03382467,2,1.067649341,2,YES
2,3.233836889,1,1,6.233836889,7.116918444,5.116918444,1.883081556,2,1,2,2,1.883081556,1,1.883081556,2,1.116918444,2.116918444,3.766163111,1.883081556,1.116918444,3,2.116918444,3,1.883081556,YES
1,2.003813758,1,1,5.996186242,3,5,2,1.996186242,1,2,1.003813758,1,1,1,2,3.992372483,2.996186242,3.996186242,2,1.996186242,3.003813758,2,4,1.996186242,YES
1,2.998977918,1,1,6,5.996933755,4.001022082,2,2,1,1.001022082,1,1,1,1,2.998977918,3.001022082,2.001022082,4,2,1.001022082,3,2,4,1.001022082,YES
1,2.729914423,2,2,1,1.270085577,4.729914423,2,2,2,1.270085577,1,1,1.270085577,1.270085577,2,1.270085577,3.729914423,2.729914423,1.270085577,2,3,2.729914423,3,1,YES
1,3,2,2,1.917817214,1.917817214,5,2,2,2,1.917817214,1,1.917817214,1,1,2,1,2.164365572,3,1,1.082182786,3,2.082182786,3,1,YES
1.092731952,3,1.907268048,1.907268048,3,3,5,1,2,1,2,1,1,1.092731952,2,2,3,2.907268048,3.092731952,2,3,2.185463904,3,2.092731952,2,YES
1.620819086,3,1,1,3.758361829,3,4.620819086,1.379180914,2,1,1.620819086,1.379180914,1,1.620819086,2,2,2.620819086,2.379180914,3.620819086,2,2.620819086,3.620819086,3,3,2,YES
1.274006974,1.725993026,1,1,3,3,5.274006974,1.725993026,2,1,1,3,1.274006974,1.274006974,2,3.725993026,1.274006974,4,1,3.725993026,4,1.274006974,4,2.725993026,3.274006974,YES
1.64148736,1.35851264,1,1,3,3,5.64148736,1.35851264,2,1,1,3,1.64148736,1.64148736,2,3.35851264,1.64148736,4,1,3.35851264,4,1.64148736,4,2.35851264,3.64148736,YES
1,2.974039317,1,1,6,2.025960683,6,1.974039317,2,1.974039317,2,1,1.025960683,2,2,1.025960683,4,1.051921365,3,1.025960683,3.974039317,1.025960683,3.948078635,1.025960683,1,YES
1,3.989606185,1.989606185,1.989606185,5.010393815,2.989606185,4.020787629,2,2,1.010393815,1.010393815,1,1,2,1.010393815,1.989606185,3.010393815,2.979212371,3,2.979212371,3.010393815,1.989606185,3.010393815,1.989606185,1,YES
1.596768793,4.596768793,1,2,5.403231207,5.403231207,6,1.596768793,1.403231207,1.596768793,1.403231207,1.596768793,1,2,2,4,1.403231207,3.403231207,1.403231207,3,3.596768793,1.806462413,2.596768793,4,1.596768793,YES
1.495729651,4.495729651,1,1.495729651,3.991459302,6.008540698,5.495729651,1.495729651,1,1.495729651,1,2,1,2,2,3.495729651,1,3,1,3,4,1,3.504270349,3.495729651,2.504270349,YES
1.606237491,3,1,1,3,3,4,2,1.393762509,1,1.393762509,1,1,1,1.606237491,1,3.212474981,3,4,1,1.393762509,4,1.787525019,4,1,YES
1.408913051,3,1,1,3,3,4,2,1.591086949,1,1.591086949,1,1,1,1.408913051,1,2.817826102,3,4,1,1.591086949,4,2.182173898,4,1,YES
1,3.602909025,1.397090975,1,6.602909025,5.794181951,5.602909025,1,2,1,2,1,1,1,1.397090975,2.397090975,2,3,2.794181951,2,3.602909025,2.397090975,2.397090975,2,1.794181951,YES
1,3.850469542,1,1,6.850469542,4.700939083,6,1.149530458,2,1,2,1,1,1,1,2,2,3,2.149530458,2,3.850469542,2.149530458,2.149530458,2.149530458,1.149530458,YES
1,2.5858793,1,1,6.4141207,4.757637899,4.4141207,2,1.4141207,1.5858793,2,1,1,1.4141207,2,1,2.4141207,3,3.4141207,1,1,4,3.4141207,4,1,YES
1,2.183182655,1,1,6.816817345,3.549547965,4.816817345,2,1.816817345,1.183182655,2,1,1,1.816817345,2,1,2.816817345,3,3.816817345,1,1,4,3.816817345,4,1,YES
1.560005042,2.560005042,1,1.439994958,5.560005042,5.439994958,3.560005042,2,2,1.439994958,1.439994958,1.439994958,2,1,1.439994958,2,2.439994958,2.560005042,2.560005042,2,2.439994958,2.560005042,2.560005042,2.120010083,2,YES
1.69489163,2,1,1.30510837,5.69489163,6,3.69489163,2,2,1.30510837,1.30510837,1.30510837,1.30510837,1,2,2,3,2.69489163,2.69489163,2,2.30510837,2,2,1,2,YES
1,1,1,1.016994873,4.966010255,3,5.016994873,1,2,2,1.983005127,2.016994873,1.016994873,2,2,2.016994873,2,2.983005127,3,2,2,4,2.016994873,4,1,YES
1.807571919,2.615143839,1,1.192428081,3,2.192428081,5.192428081,1,2,2,1,3,1.192428081,1.192428081,1.192428081,2.192428081,2.807571919,2.807571919,2.192428081,2,2.807571919,3.192428081,2.192428081,2.384856161,1.807571919,YES
1.212825709,3,1.787174291,2,2.212825709,2,4.425651419,2,2,2,1.787174291,2.212825709,2,2,1.787174291,2.787174291,2.212825709,3.212825709,3.212825709,3,3.212825709,2.787174291,3.787174291,3,3,YES
1.463730193,3,1.536269807,2,3,2.536269807,4.927460386,2,2,2,1.536269807,1.927460386,1.463730193,1.463730193,1,2.536269807,1.927460386,4,2.391190579,2.463730193,4,2,3.536269807,2.463730193,1.927460386,YES
1,3,1.306279171,1,4.387441658,3,4.306279171,2,2,1,1.693720829,1,2,1.693720829,1.693720829,1.693720829,2,1.306279171,3,1.306279171,3,3,2.693720829,3,1,YES
1,1.76788158,1.38394079,1,3,3,5,2,2,1,1,1,1.38394079,1,1,1,2.61605921,2.61605921,3,1.38394079,3,3,2,3,2.23211842,YES
2,3,1.11140877,1.88859123,9,9,4,2,1,1.88859123,1,2,2,1.88859123,2,2.11140877,2,3.11140877,3,2.11140877,2,4,2.11140877,3,3,YES
2,3.331104639,1,2,8.668895361,8.668895361,4,2,1.16555232,1.83444768,1.16555232,1.83444768,1.83444768,2,1.83444768,2,2,3,3,2,2,3.668895361,2,3,3,YES
1.305851086,1.611702173,1,1.305851086,3,7.776595655,5.388297827,2,2,1,1.694148914,2,1,1,1.694148914,2,2.694148914,2,1.611702173,1.305851086,2.694148914,2.305851086,1.305851086,3,1,YES
1.25794405,1.515888099,1,1.25794405,3,7.968223802,5.484111901,2,2,1,1.74205595,2,1,1,1.74205595,2,2.74205595,2,1.515888099,1.25794405,2.74205595,2.25794405,1.25794405,3,1,YES
1.166928198,3,1.833071802,2,5.166928198,5.166928198,5.166928198,1.833071802,2,2,2,2,1.833071802,1,1.833071802,2,2.833071802,3,3,2,2.833071802,3.166928198,2.666143604,3.166928198,2.166928198,YES
2,3,1.082501258,2,5.917498742,5.669994969,6,1,2,2,1.917498742,2,1,1,1,2,2.082501258,2.917498742,2.917498742,2,2,4,1.165002516,3.917498742,2.917498742,YES
1.734116781,4.265883219,1,2,1.734116781,5,4.531766439,1.265883219,1.734116781,1.265883219,2,2.265883219,1,1,1,1.734116781,3,2.734116781,3.265883219,1.734116781,2,3.734116781,2,4,2,YES
1,3.189958637,1,1.094979318,2.810041363,3.189958637,4.189958637,2,1,1.094979318,2,2.094979318,1.905020682,1.905020682,1.905020682,1,3.905020682,2,4,1,1.094979318,3.905020682,2,4,1.094979318,YES
1,3,1,1,3,3,4.716548712,2,1.716548712,1,2,2,2,1.283451288,2,1.716548712,3.283451288,2,3.283451288,1,1.716548712,3.283451288,2,4,1.716548712,YES
1,3.056737692,1,1,3.113475384,3,5,2,2,1,1.943262308,1.943262308,1.943262308,1.056737692,2,2.056737692,3,2.056737692,3,1.056737692,2.056737692,3,2.056737692,3.943262308,1.943262308,YES
1.100443207,3.899556793,1,1.899556793,5.698670379,3,3.899556793,1,2,1,1,2,1.899556793,1.899556793,1.899556793,2,1,3.100443207,2,2.899556793,3.899556793,1.200886414,2.899556793,1.100443207,1.100443207,YES
1.79443902,3,1,1,3.41112196,3,3.20556098,1.20556098,2,1,1,2,1,1,1.20556098,2,1.20556098,3.79443902,2.20556098,2,2.79443902,3,2.20556098,2.20556098,2,YES
1.08357552,1,2,1.91642448,6.08357552,7,6,1.08357552,2,1.91642448,1.91642448,1.08357552,1.91642448,1.91642448,1.91642448,1.91642448,2,3.08357552,3,1.91642448,3,1.91642448,2.832848961,1.91642448,1.91642448,YES
2,1.269110825,1.730889175,1,6.730889175,6.730889175,5.46177835,2,2,1,1,1.730889175,1,1,1.269110825,1.269110825,2.269110825,3.730889175,3,1.269110825,2.730889175,1.269110825,1.269110825,1,1.269110825,YES
1,4.013828935,1.986171065,1.986171065,5,5.986171065,5,2,2,1,1.986171065,1,1.986171065,2,2,3,2,3,3.972342131,3,3,2.013828935,4,2.986171065,1,YES
1,4,1.42182229,1.42182229,5.57817771,5.42182229,5,1.42182229,2,1,1.42182229,1,2,2,2,2.42182229,2,2.42182229,3.42182229,2.42182229,3,2,3.42182229,3,1.57817771,YES
1.973519865,2.973519865,1.026480135,2,1,1,4.973519865,1,2,2,2,2,1,1,1,2,2,3,3.947039731,2.026480135,3.026480135,2.947039731,2.052960269,2.973519865,1,YES
1.359010706,2.359010706,1.640989294,2,1,1,4.359010706,1,2,2,2,2,1,1,1,2,2,3,2.718021412,2.640989294,3.640989294,1.718021412,3.281978588,2.359010706,1,YES
1.027753802,2,1.972246198,1,1.027753802,1.027753802,4,2,2,2,1.027753802,1.972246198,1.027753802,1.027753802,2,1.027753802,1.055507605,3,2.972246198,1.055507605,1.027753802,4,2.027753802,3,1,YES
1.672126818,2.672126818,1.327873182,1.672126818,1,1,4.672126818,1.327873182,2,2,1.672126818,2,1,1,1.327873182,1.672126818,1.672126818,3,3.672126818,1.672126818,2.344253635,3.327873182,2,3,1,YES
2,3.668853508,1,1,5.331146492,6,5,2,2,1,2,1.331146492,1,1,2,1.668853508,3,2,3,1.668853508,2,3,2.668853508,3,1,YES
2,3,1,1,5.254749588,6,5,1.254749588,2,1,2,1.254749588,1,1,1.254749588,1.745250412,2.254749588,2,3,1,1.254749588,3.745250412,1.254749588,3.745250412,1,YES
1,2,1,1,6,6.90800002,5.90800002,2,2,1,1.90800002,1.90800002,1,1,1,2,2,3,3,3,2.90800002,3,2.90800002,2.90800002,2,YES
1.466615938,2,1,1,6,6.533384062,5.533384062,2,2,1,1.533384062,2,1,1,1,2,2,3.466615938,2.533384062,2.533384062,3,3,3,3,2,YES
1.308163221,4.308163221,1.691836779,1.308163221,3,7.308163221,6,1.308163221,2,1,1.308163221,1,1.691836779,1.691836779,1.691836779,2,1.691836779,3,1.691836779,2.616326442,2.616326442,2.383673558,3.308163221,4,1.616326442,YES
1.787815151,4.787815151,1.212184849,1.787815151,3,7.787815151,6,1.787815151,2,1,1.787815151,1,1.212184849,1.212184849,1.212184849,2,1.212184849,3,1.212184849,3.575630303,3.575630303,1.424369697,3.787815151,4,2.575630303,YES
1,3.589637044,2,2,3,3,5,1.589637044,2,1,1.410362956,1.589637044,1.589637044,1.589637044,2,2.589637044,2.410362956,3,2.410362956,2,3,2.589637044,2.410362956,2.589637044,2,YES
1,2.979414305,1.489707153,1.489707153,4.020585695,3,4.489707153,2,2,1,1.510292847,1.489707153,2,1.489707153,2,3,1.489707153,3.510292847,1.489707153,2,3,2.489707153,2.510292847,1.979414305,2.510292847,YES
1,3.815928368,1,1,7,7,5.184071632,1,2,1,1.184071632,1.815928368,1,1.184071632,1.184071632,3.631856737,1.184071632,3,1.184071632,3.631856737,3.815928368,1.184071632,3.815928368,2.184071632,2,YES
1,3.518024176,1,1,7,7,5.481975824,1,2,1,1.481975824,1.518024176,1,1.481975824,1.481975824,3.036048353,1.481975824,3,1.481975824,3.036048353,3.518024176,1.481975824,3.518024176,2.481975824,2,YES
1,2.799790564,1,1,4.200209436,3,4,2,2,1,2,1.799790564,2,1.399895282,2,3.399895282,1,4,1.399895282,2.799790564,3.399895282,1.600104718,3.399895282,1,3.399895282,YES
1.719445419,2.561109163,1.719445419,1,4.438890837,3,5.438890837,1.280554581,2,1,1.280554581,3,2,2,2,4,1,3.280554581,2,3.280554581,3.280554581,1,3.280554581,1,3.280554581,YES
1.558292288,2.116584576,1.441707712,1.441707712,6,5.883415424,4.883415424,1.558292288,2,1.441707712,1.441707712,1,2,1.441707712,1.441707712,2,2,3,3,2,2.441707712,2.558292288,3,2.558292288,2,YES
1,2.604425214,2,1.197787393,6,7,5.197787393,1,2,1.197787393,2,1,1.197787393,1.197787393,2,2.802212607,2,3,3.802212607,2,3,2.802212607,3,2,2.802212607,YES
1,5,1,1.054872392,6,6,5,2,2,1,1.945127608,2.054872392,2,2,2,3,1,4,1.054872392,2.945127608,4,2.054872392,3.945127608,2.945127608,2.945127608,YES
1,5,1,1.365735173,6,6.634264827,5,2,2,1,1.634264827,3.634264827,2,2,2,3.634264827,1.634264827,3.365735173,1.365735173,3.268529654,4,1.731470346,3.634264827,2,2,YES
1,2.962552351,1,1.018723824,5.018723824,3,4.018723824,1.981276176,1.981276176,1,2,1,1.981276176,1.981276176,1.981276176,2,2,1.018723824,3,1,2.962552351,3,2.962552351,3,1,YES
1,1.669021797,1,1.330978203,5.330978203,4.338043594,5,1.669021797,1.669021797,1,1.330978203,1.669021797,1,1,1.669021797,2,2.669021797,2.669021797,3,1,1.669021797,3.669021797,1,3,1.669021797,YES
1,2.146330134,1,1,6.146330134,5.573165067,4,2,2,1,1.426834933,1.573165067,2,2,2,1.853669866,1,4,1.573165067,3,4,1,4,1.573165067,3.426834933,YES
1,3.211598351,1,1,6.894200825,6,4,2,2,1,1,2,1.894200825,1.894200825,2,1.211598351,1,4,1.894200825,3.105799175,4,1,4,1.894200825,3,YES
1.946794046,3.946794046,1,1,6,6,4,2,1.053205954,1,1.053205954,2.946794046,2,2,2,2,2.053205954,3,2,2.946794046,2.106411908,2.053205954,2.053205954,2.946794046,1.053205954,YES
1.529462917,2.470537083,1,1,6,6,4.529462917,2,2,1,1.470537083,2,1.470537083,1.470537083,1.470537083,2,2.470537083,3.529462917,2,2,3.470537083,3,3,2.529462917,2,YES
1,1.71534189,1,1,5.642329055,3.71534189,5,1,2,1.642329055,1,1,1,1,1,2.28465811,1.642329055,2.357670945,2.357670945,1,1.357670945,2.357670945,2,3,1,YES
1,1.249786668,1,1,5.875106666,3,4.875106666,1.124893334,2,1.875106666,1.124893334,1,1.124893334,1.124893334,1.124893334,2.875106666,2,1.875106666,2.124893334,1,1.249786668,2.124893334,2.124893334,3,1,YES
2,4.568590057,1,2,5,5.784295029,3.215704971,1.215704971,2,1,1.784295029,1,1.784295029,2,2,2,1,3,1.784295029,3,2.215704971,1.784295029,2.431409943,3.784295029,1.784295029,YES
1.681405436,2.681405436,1.318594564,1.681405436,5,5.318594564,4,2,2,1,1.318594564,1,1,2,2,2.318594564,1.318594564,3.318594564,1.318594564,3,3.318594564,1.318594564,4,2.681405436,1.318594564,YES
1,3.698122458,2,1,6.698122458,7.698122458,5,1,2,1.698122458,1.301877542,1.698122458,1.698122458,1,2,3,2.698122458,3,2.603755084,2,3,1.603755084,3,2.698122458,2.301877542,YES
1.987589064,4,1.012410936,1,7,7.012410936,5,1.987589064,2,1.012410936,1.987589064,1.012410936,2,1.987589064,2,2.012410936,3,2.012410936,2.987589064,2,3.987589064,2.975178128,2.012410936,3,2,YES
1,2,2,2,2.118628818,3,4.881371182,2,2,2.440685591,1.440685591,1,1,1.440685591,1.440685591,1.440685591,3.118628818,1.440685591,2.559314409,1.440685591,1.559314409,4,1.559314409,4,1.440685591,YES
1,2.052580997,2,2,1.105161995,3,5.894838005,2,2,2.894838005,2,1,1.052580997,1.947419003,2,1.947419003,2,2,2.052580997,1.947419003,1,4,1.105161995,4,1.947419003,YES
1,3,1,1.825908781,3.348182437,3,5.825908781,1.174091219,1.825908781,1,2,1.174091219,1,1,1,1.174091219,2.825908781,2,3,1.174091219,1.825908781,4,2,4,1,YES
1,3,1,1,5.589070419,3.883605628,5,2,1,1,2,2,1.294535209,1.294535209,1.294535209,2.294535209,2,2.294535209,3.294535209,2,1,4,2.294535209,4,1,YES
1,3,1.297852815,2,3,3,4,2,2,2,2,1,1.702147185,1.702147185,1.702147185,3.702147185,1.702147185,3.297852815,2.40429437,2.702147185,4,2,3.297852815,2.702147185,1.702147185,YES
1,2.249041262,1.249041262,1.249041262,3,4.501917477,4.750958738,1.249041262,2,2,2,1,1.750958738,1,1.750958738,2.249041262,1.750958738,4,1.750958738,2.750958738,4,2,4,2,1.750958738,YES
1,2,1.670834258,1.329165742,3,3,4.329165742,1.670834258,1.329165742,1.329165742,1.329165742,1,1.670834258,2,2,2,2.670834258,2,3.670834258,1,1,3,2,4,1.670834258,YES
1,2,1.553450777,1.446549223,3,3,4.446549223,1.553450777,1.446549223,1.446549223,1.446549223,1,1.553450777,2,2,2,2.553450777,2,3.553450777,1,1,3,2,4,1.553450777,YES
1,4.899771797,1,1,6,5.899771797,5,1,2,1,1.899771797,1,1.100228203,2,2,2,2.899771797,2.899771797,2.100228203,2,3.899771797,2,3.899771797,2.100228203,2,YES
1,5,1,1,5.222152906,5.222152906,5,1.777847094,2,1,1.222152906,1,1,2,2,2.777847094,2.222152906,3,2,2.777847094,3.222152906,2.777847094,4,2,1.222152906,YES
2,3,1.02028271,1.02028271,3.040565419,2,5.02028271,1.97971729,2,2,1,2,1,1,1,2,3,2.97971729,2.97971729,2.97971729,2,2.040565419,2.02028271,2.02028271,2,YES
1.183039146,2.183039146,2,2,3.366078292,1.183039146,4.366078292,1.816960854,2,2,1.816960854,2,1,1,1,2,3,2,2.816960854,2.816960854,2,3.183039146,3,3,2.816960854,YES
1,2.346095563,1,1,5,3,4.692191125,1.653904437,2,1,1.653904437,1.346095563,1.653904437,1,1.653904437,3.346095563,1,4,1,2.346095563,3.346095563,1.653904437,3.346095563,1,2.653904437,YES
1.613615035,2.386384965,1.613615035,1,5,3,6,1,2,1,1,2.613615035,1.613615035,1.613615035,1.613615035,4,1,3.386384965,1.613615035,3,3.386384965,1,3.386384965,1,2.613615035,YES
1,1.191157742,2,1.808842258,2.191157742,9,5,1.808842258,2,1,1.191157742,1,2,1.808842258,2,3,2.191157742,3,3.191157742,2.808842258,3,2.191157742,3,3.808842258,2.191157742,YES
1,1.552989614,2,1.447010386,2.552989614,9,5,1.447010386,2,1,1.552989614,1,2,1.447010386,2,3,2.552989614,3,3.552989614,2.447010386,3,2.552989614,3,3.447010386,2.552989614,YES
1.151216154,4.697567692,1,1.848783846,5,3,4.848783846,2,1.848783846,1.848783846,1.848783846,1,1,1.848783846,1.848783846,2,1,2.151216154,3,2,1.302432308,2.848783846,2.848783846,2.848783846,1.151216154,YES
