MSBG01,MSBG04,MSBG06D,MSBG06H,MSBG07A,MSBG07B,MSBG09,MSBG10D,MSBG10E,MSBG12A,MSBM16A,MSBM18H,MSBM19A,MSBM19C,MSBM19E,MSBM20A,MSBM20C,MSBM20D,MSBM20F,MSBM20H,MSBM20J,MSBM20K,MSBM20L,MSBM21F,MSBM21H,Target
1.879639078,3.879639078,1,2,5.120360922,3.240721844,4.120360922,1.120360922,1.120360922,1,2,1.240721844,1.120360922,1,1.879639078,1.120360922,2,3.879639078,3,1,2.120360922,3.879639078,1.120360922,2.240721844,1.879639078,YES
1.94904183,3.94904183,1,2,5.05095817,3.10191634,4.05095817,1.05095817,1.05095817,1,2,1.10191634,1.05095817,1,1.94904183,1.05095817,2,3.94904183,3,1,2.05095817,3.94904183,1.05095817,2.10191634,1.94904183,YES
1.033306705,2.966693295,1,1.033306705,1.066613411,1,5.966693295,1.033306705,1.966693295,2,1,1,1,1.966693295,1,1.033306705,2.933386589,3.033306705,3,1.966693295,1.966693295,3,3.966693295,3,1,YES
1.684541041,2.315458959,1,1.684541041,2.369082082,1,5.315458959,1.684541041,1.315458959,2,1,1,1,1.315458959,1,1.684541041,1.630917918,3.684541041,3,1.315458959,1.315458959,3,3.315458959,3,1,YES
1.767743527,2.535487054,1,1.232256473,3,2.232256473,5,1.232256473,2,1.767743527,1.232256473,2.767743527,1.232256473,1,1,2,2.767743527,2.767743527,2,1.767743527,2.767743527,3,2.464512946,2.232256473,2,YES
1,1,1,2,3,3,5,2,2,1.043986588,2,2.043986588,1.956013412,1,1,2,2,2.043986588,2.043986588,1.043986588,2,3,3.956013412,3,2.043986588,YES
1.514491976,5,1,1.485508024,5,3,4.485508024,2,1.485508024,1.485508024,1.485508024,1.514491976,1.514491976,1.485508024,1.485508024,2,1.514491976,3.028983951,3,2,1.514491976,2.485508024,3,3,1,YES
1.187072906,2.561218719,1,1,6.625854188,3,4.812927094,2,1.812927094,1,1.812927094,1.187072906,1.187072906,1.812927094,1.812927094,1.187072906,2.812927094,3.187072906,3.812927094,1.187072906,1.187072906,3.625854188,3.812927094,3.812927094,1,YES
1.629387784,4.629387784,1.629387784,1.629387784,6,7,4.370612216,1,2,1.370612216,1.629387784,3.370612216,1.629387784,1.629387784,2,4,1,4,1,4,4,1,4,1.370612216,1.629387784,YES
1.885012328,4.885012328,1,1,6,6.114987672,5.885012328,1,2,1.114987672,1.885012328,4,1,1,2,2.229975344,1,4,1,2.229975344,3.114987672,1.885012328,3.114987672,1.114987672,1,YES
1.754561931,1.245438069,1.754561931,1,3.490876138,4.509123862,3.245438069,2,2,1,2,1.754561931,2,1.754561931,2,2.245438069,1,4,1,3.509123862,3.754561931,1.245438069,3.754561931,1,3,YES
2,1,1.566195295,1.433804705,3,4.13239059,3.433804705,2,1.566195295,1,2,2,1.566195295,1.566195295,1.566195295,2.433804705,1,4,1.433804705,4,4,1.433804705,4,1.433804705,2.566195295,YES
1,3,1,1.690114696,5.690114696,5.070344088,4,2,1.309885304,1.690114696,2,1,1.309885304,2,2,1.309885304,2,1.690114696,3.690114696,1,1.619770608,3.690114696,2.309885304,3.690114696,1,YES
1,3.467499357,1.467499357,1,5,3,4,1.532500643,2,1,2,1,2,1.532500643,1.532500643,2,2.467499357,2.402498072,3.467499357,1,2.532500643,3.467499357,3,3.467499357,1.934998715,YES
1,3,1.972976223,2,2.972976223,2.945952446,5,1,2,1.027023777,2,1.027023777,1.027023777,1.027023777,2,1.972976223,3,2.972976223,3,1.972976223,3.027023777,2,2.972976223,2,2,YES
1,3,1.184094527,2,2,1.368189054,5.184094527,1,2,2,2,1.815905473,2,2,2,1,2.815905473,1.815905473,3,1.368189054,3.631810946,2.184094527,2.184094527,2.184094527,2,YES
1,2.510241293,1,1,3,3,4,2,1.244879354,1,2,1.755120646,1.755120646,1.755120646,1.755120646,1.489758707,3.755120646,2.244879354,4,1.244879354,1,4,2.244879354,4,1,YES
1,1.519403227,1,1,3,3,4,2,1.740298386,1,2,1.259701614,1.259701614,1.259701614,1.259701614,2.480596773,3.259701614,2.740298386,4,1.740298386,1,4,2.740298386,4,1,YES
1.040915599,3.959084401,1,1,6,5,4.959084401,1.040915599,2,1,1,1,2,1.959084401,1.959084401,2,2,2.040915599,3,2,2.959084401,2.040915599,3,3,2,YES
2,3.165900687,1,1,5.834099313,5.165900687,4.165900687,2,2,1,1.165900687,1,1.834099313,1,1.165900687,2,2.165900687,2.834099313,3,2,2,3,3,3,1.834099313,YES
1.550363653,3,2,1.449636347,3,3,4.449636347,1,2,1,1.449636347,1.550363653,1,1.550363653,2,1.449636347,3,3.550363653,3,1.449636347,2.449636347,2.550363653,3.550363653,3.100727306,2.550363653,YES
2,2.435010524,1.435010524,1,3,3,5.129978952,1,2,1,1,1.435010524,1,2,2,1.564989476,3,3.435010524,3,1.564989476,2,3,2.870021048,3.435010524,1.870021048,YES
1,2,1.42667601,1,5,4.280028029,4,2,2,1,2,1,1.57332399,1.42667601,2,3,1.42667601,4,1.42667601,2.42667601,3.42667601,2,3.42667601,1.42667601,2.57332399,YES
1,2.515369128,1,1,5,3,4,2,2,1,1.484630872,1.515369128,1.484630872,1,2,2.484630872,1.515369128,3.484630872,2.030738256,2,2.484630872,2.515369128,3,2.030738256,2.484630872,YES
1,4.326512925,1.673487075,1.673487075,5,3.65302585,4.326512925,2,2,1,1,1,1,2,1.326512925,2.326512925,2.673487075,3,2.673487075,3,3,2.326512925,3.326512925,2,1,YES
1,4.865665603,1.134334397,1.134334397,5,4.731331206,4.865665603,2,2,1,1,1,1,2,1.865665603,2.865665603,2.134334397,3,2.134334397,3,3,2.865665603,3.865665603,2,1,YES
1.567117455,3,1,1.432882545,3,2.432882545,4,2,2,2,2,1,1.432882545,2,2,2.86576509,1.432882545,3,3,3,2.86576509,2,3,3,2.567117455,YES
1.534043306,3,1,1.465956694,3,2.465956694,4,2,2,2,2,1,1.465956694,2,2,2.931913387,1.465956694,3,3,3,2.931913387,2,3,3,2.534043306,YES
1.484676955,3,1,1.515323045,2.484676955,3,4.515323045,2,1.515323045,1.515323045,1.515323045,1,1,1,1.484676955,1,2.96935391,2.484676955,3.484676955,1,1,4,1,4,1.515323045,YES
1.313418757,3,1,1,3,4.373162487,4.686581243,1.313418757,1,1,1,1.686581243,1,1,1.313418757,1.686581243,3.313418757,3,4,1.686581243,1.686581243,3.313418757,1.686581243,4,1,YES
2,2.31370839,1.68629161,2,3,3,4,2,1.68629161,1.68629161,2,1.68629161,2,1,1.68629161,2,3,4,2.62741678,1.31370839,2.31370839,3.31370839,2,4,1,YES
1.972626896,3,1,1.972626896,3,3.054746208,4.027373104,1.972626896,1,1,1.972626896,1.027373104,1.972626896,1,1,2,3,3.972626896,4,2,2.972626896,3.972626896,2,4,1,YES
2,3.826814709,1.413407354,1.413407354,1.826814709,3,5,2,1.413407354,1.586592646,2,2.413407354,1,1.413407354,1.413407354,1.413407354,3.413407354,2.413407354,4,1,1.413407354,3.586592646,1.413407354,4,1.586592646,YES
1.711148806,4.422297611,1.711148806,1.711148806,3,3,4.711148806,2,1.711148806,1,2,2.711148806,1.288851194,2,2,1.711148806,4,2.711148806,4,1,1.711148806,3.288851194,2,4,1,YES
1.642796363,1.357203637,2,2,2.285592725,1.642796363,5.642796363,2,1.642796363,1.357203637,2,1,1.642796363,2,1.642796363,1.357203637,2,2.357203637,3.357203637,2,1.642796363,3.642796363,3.357203637,4,2.285592725,YES
1,2,2,2,1.122770134,1.122770134,5,1.877229866,1,2,2,1.122770134,1,1.877229866,1,2.122770134,2.122770134,2.877229866,4,2,1.122770134,3.122770134,3.754459732,4,1,YES
2,4,1.382804869,1.382804869,6,6,4,2,2,1,1.382804869,2,1.382804869,1.382804869,1.382804869,2.765609738,1.617195131,3.382804869,1.617195131,3.382804869,3.382804869,2.234390262,3.382804869,2.382804869,3,YES
2,4,1.17057653,1.17057653,6.82942347,6.82942347,4.82942347,2,2,1,2,2,2,2,2,2.34115306,1.82942347,3.17057653,1.82942347,3.17057653,3.17057653,1.82942347,3.17057653,3,2.17057653,YES
1,1.530485304,1.265242652,2,1.265242652,2.734757348,4.734757348,1.265242652,2,2,2,1.265242652,1.265242652,1.265242652,2,3,2,3,3,2.265242652,3,2.265242652,3.265242652,2.265242652,3,YES
1.547035551,1,1.547035551,2,1,2.452964449,4.452964449,1.547035551,1.452964449,2,2,1,1.547035551,1,2,3,2.547035551,3,3,2,2.452964449,2.547035551,2.452964449,2.547035551,2.452964449,YES
1,3,1,1,6.339349229,6.339349229,4.678698458,1.660650771,2,1,2,1.660650771,1.660650771,2,2,2,2.660650771,3,2,2,3.660650771,2.660650771,3,2.339349229,2,YES
1.786140159,2.213859841,1,1,6.213859841,7,5.213859841,1,2,1.786140159,1.213859841,1.786140159,1,1.213859841,1.213859841,2,2,3,3.572280318,2,2.213859841,2,3.786140159,2.213859841,2,YES
2,3.638591604,1.120469465,1.120469465,6,6,4,2,1.120469465,1.120469465,1.120469465,3,1.879530535,1.879530535,1.879530535,2,2,3,2,3,2,2,2.120469465,3,1.120469465,YES
2,1.433227526,1.566772474,1.566772474,6,6,4.433227526,2,2,1.566772474,1.566772474,2.566772474,1,1,1,2,2,3.433227526,2,2.566772474,2.433227526,2.433227526,3,3,2,YES
1,4.468336825,1.531663175,1,7,7.531663175,5,1,2,1.531663175,1.468336825,1.531663175,1.531663175,1.468336825,2,3,2.531663175,3,2,2.468336825,3,1.468336825,3,2.531663175,2.468336825,YES
1,1.558670873,2,1.813776376,6.186223624,7.186223624,5.813776376,1,2,2,1.813776376,1.186223624,2,1.813776376,2,2.186223624,2.186223624,3,2.813776376,2,3,1.813776376,3,2.186223624,2,YES
1.853112185,1.440663446,2,1,5,2.146887815,4,1.853112185,2,1,2,1,1.146887815,1,1,1.146887815,2.146887815,3.146887815,4,1,1.146887815,4,2.146887815,4,2.146887815,YES
1,4,2,1,5.507755938,3,4,1.507755938,2,1,2,1,2,1,1,2,3,3.492244062,2.984488123,1.507755938,2.507755938,2.984488123,3,3.492244062,1.984488123,YES
1.640594693,1.359405307,1,1,6.640594693,6.359405307,4.640594693,2,2,1,1.359405307,2,2,2,2,1.640594693,1.640594693,4,2.359405307,3,4,1,4,1.640594693,3,YES
1.498805887,2.498805887,1,1,5.501194113,6.501194113,4.498805887,1.501194113,2,1,2,2,2,2,2,2.49641766,1,4,2.002388227,3.498805887,4,1,4,1.498805887,3.498805887,YES
1,3,1.232124403,2,3,3,5.535751194,1.232124403,2,1,2,1,1.232124403,1,2,1,2.767875597,2,2.232124403,2.535751194,1.767875597,2.464248806,3,4,1,YES
1,3,1.446748927,2,2.553251073,3,6,1,2,1.446748927,2,1,1.446748927,1.446748927,2,1,2.553251073,1.553251073,2.446748927,3,2,2.446748927,3,3.553251073,1.446748927,YES
1.955857472,4.911714944,1.044142528,1.044142528,5,3,4.044142528,1.955857472,1.044142528,1,1,2,2,1.044142528,1,2.044142528,2,3.911714944,2.955857472,2,2,2.044142528,3,2.955857472,1.044142528,YES
1,3,1.922887659,2,5.077112341,3.154224681,5,1.077112341,2,1,1.077112341,2.077112341,2,1.922887659,1,2.922887659,2,2.077112341,2.077112341,1.922887659,2.077112341,3,2.922887659,2.154224681,1.922887659,YES
1.018822078,3.018822078,1.018822078,1,6.037644156,2.981177922,5.018822078,2,2,1,1.981177922,2.981177922,2,1.018822078,2,2,2,3.018822078,2.018822078,2,3.018822078,2.018822078,3,3.981177922,1.981177922,YES
1.069649307,4,1.069649307,1,6.139298615,2.930350693,4.139298615,1.069649307,2,1,1.930350693,1.069649307,2,2,2,2,2,4,3,2,2.139298615,3,3.930350693,3,1,YES
1,3.706455498,1,2,6,6,5.706455498,1,2,1,2,1.587089004,1,2,2,3.706455498,1.706455498,4,1.706455498,2.706455498,3,3,2.587089004,3.706455498,1.587089004,YES
1,4.309081271,1,1.345459364,6,6.654540636,5,1,2,1,2,2.345459364,1.654540636,2,2,2.345459364,1,4,1.654540636,2.654540636,3,2.345459364,4,2.345459364,2.345459364,YES
1.877600376,2.244799248,1.877600376,1,4.755200752,3,5.755200752,1.122399624,2,1,1.122399624,3,2,2,2,4,1,3.122399624,2,3.122399624,3.122399624,1,3.122399624,1,3.122399624,YES
1.295649248,4,1.295649248,1,3,3,4.295649248,1.704350752,2,1,1.704350752,2.704350752,2,2,2,4,1.591298495,4,1.704350752,3.704350752,3.704350752,1.295649248,3.704350752,1.295649248,3.408701505,YES
1,1.305012608,1.305012608,2,2.389974785,3.915037823,5,1.694987392,2,1.305012608,2,2.305012608,1.694987392,1,1,1.694987392,1.694987392,2.610025215,1.694987392,1.610025215,2,3,4,3,1.694987392,YES
1,1.763591481,1.763591481,2,1.472817038,5.290774443,5,1.236408519,2,1.763591481,2,2.763591481,1.236408519,1,1,1.236408519,1.236408519,3.527182962,1.236408519,2.527182962,2,3,4,3,1.236408519,YES
1,3.261553106,1,2,6,4.476893788,4.738446894,1.261553106,2,1,1.738446894,3.261553106,1.738446894,1.738446894,2,3,1,4,1,3.261553106,4,1.738446894,4,1.738446894,2.476893788,YES
1,3.705374743,1,2,6,3.589250513,4.294625257,1.705374743,2,1,1.294625257,3.705374743,1.294625257,1.294625257,2,3,1,4,1,3.705374743,4,1.294625257,4,1.294625257,1.589250513,YES
1,1.988662429,2,1.988662429,1.988662429,1,4.988662429,2,2,2,1.988662429,1.011337571,2,1.988662429,1.011337571,2,3,1.022675142,3,2.988662429,2,3.011337571,2.988662429,3,1.011337571,YES
1,2.701436821,2,1.298563179,2,2.402873641,5,2,2,2,1.298563179,1,1.298563179,1.298563179,1,1.298563179,3,1.701436821,3,2.298563179,2,3,2.298563179,3.701436821,1,YES
2,1.30471311,1,1,3,2.847643445,3.30471311,1.847643445,2,2,1.847643445,2.152356555,1,1,1,2,1.30471311,3,2.847643445,2,3,3,2.847643445,1.152356555,2,YES
2,2.891105242,1,1,3,2.054447379,4.891105242,2,2,2,1.054447379,2,1,1,1,2,2.891105242,3,3,2.945552621,2.054447379,2.054447379,2.054447379,1.945552621,2,YES
1,3,1,1,6.713366183,6,4.713366183,2,1,1.286633817,2,1.713366183,1.713366183,1.713366183,2,2.426732366,2,3,3.713366183,1.713366183,1,4,3,4,1,YES
1,3,1,1.68974218,6,6,4,2,1,2,2,1,1,1.68974218,2,1,2,2.31025782,3.68974218,1,1,4,2.31025782,4,1,YES
1,3.415998143,1,1,5.584001857,3,5.584001857,2,2,1,1.584001857,1,1,1.415998143,1.415998143,2.415998143,2.415998143,3,3,2,3,3,3,3,1.584001857,YES
1,3.394969198,1,1,5.605030802,3,5.605030802,2,2,1,1.605030802,1,1,1.394969198,1.394969198,2.394969198,2.394969198,3,3,2,3,3,3,3,1.605030802,YES
1.054346284,2,1,1,3,3,5,2,2,1,1.054346284,2.945653716,1.054346284,1,1.945653716,4,1,4,1.054346284,4,3.945653716,1,4,2.945653716,2.945653716,YES
1.486885913,1.513114087,1,1,3,3,5.486885913,1.513114087,2,1,1,3,1.486885913,1.486885913,2,3.513114087,1.486885913,4,1,3.513114087,4,1.486885913,4,2.513114087,3.486885913,YES
1.389059998,2.610940002,1.389059998,1.610940002,6.389059998,4.221880004,5.389059998,1.389059998,2,1,1.610940002,2.610940002,2,1.610940002,2,3.389059998,1,4,1,3.389059998,4,1.610940002,4,1.610940002,3.389059998,YES
1.36101037,2,1.36101037,1,6.36101037,3,6,1.36101037,2,1,1,2,1.36101037,1,2,3.36101037,1,4,1,4,3.36101037,1,4,2.27797926,4,YES
1.142586075,2.142586075,1,1,2.142586075,2,5.857413925,1,2,2,1.857413925,3,1.857413925,1,1,2.857413925,2.142586075,3.857413925,2,2.857413925,3.857413925,2.142586075,3.71482785,3.71482785,1.142586075,YES
1,2,1,1.999715516,2.999715516,2.999715516,6,1.999715516,2,2,2,3,1.000284484,1.999715516,1.999715516,2.000284484,2,3.000284484,2.999715516,2.000284484,3.000284484,2.999715516,3.000284484,3.000284484,1.999715516,YES
1,4.328953686,1.671046314,1.328953686,3,7,6,1.328953686,2,1,1,1.328953686,1.671046314,2,2,1.671046314,1.671046314,3.328953686,2,1.671046314,2,3,3,4,1,YES
1,4.611106192,1.388893808,1.611106192,3,7,6,1.611106192,2,1,1,1.611106192,1.388893808,2,2,1.388893808,1.388893808,3.611106192,2,1.388893808,2,3,3,4,1,YES
1.795626309,1.204373691,1.204373691,1.795626309,2.795626309,4.591252618,5.204373691,1.795626309,2,1,1,1,1,1,1,1.204373691,1.204373691,3,2,3,2,1,2.204373691,2.204373691,1.795626309,YES
1,1.627474933,2,1.372525067,2.372525067,3,5.627474933,1,2,1,1.372525067,1,1.372525067,1.372525067,1.372525067,2,2,3,2,3,2,1.745050133,2.254949867,3.372525067,1,YES
1,2.442703377,1,1.442703377,5,3.885406754,4.885406754,2,2,1,1.557296623,1,1.557296623,1,1.557296623,3,1,4,1,2.885406754,3.442703377,1.557296623,3.442703377,1,3.442703377,YES
1,2.650581953,1,1.650581953,5,4.301163905,5.301163905,2,2,1,1.349418047,1,1.349418047,1,1.349418047,3,1,4,1,3.301163905,3.650581953,1.349418047,3.650581953,1,3.650581953,YES
1.438994111,1.438994111,2,2,3,2.438994111,4,2,1.561005889,1,1.438994111,1.438994111,2,2,2,1,2,2.438994111,3.122011779,3,4,2.561005889,3,2.438994111,2,YES
2,2,1.82633473,1.82633473,3,3,4.17366527,2,1,1,1.82633473,1.82633473,1.82633473,2,2,1.17366527,2,2.82633473,2,2.82633473,3.82633473,2.17366527,2.82633473,3,2,YES
1,3,1.66683528,2,3.66632944,3,5.66683528,1.33316472,2,1,1.66683528,2.33316472,1,1.66683528,1.66683528,2.33367056,1,3.33316472,1.66683528,1.66683528,3.33316472,1.66683528,2.66683528,2,1.33316472,YES
1,3,1.680233417,2,3.639533166,3,4.319766583,2,2,1.680233417,1.680233417,1.639533166,1,1,1,2.360466834,1,4,1,1.680233417,4,1.680233417,3.360466834,2,1.319766583,YES
1,3,1,2,3,3,4,1.555844126,2,1.444155874,2,1,1.444155874,1.444155874,1.444155874,3,2.444155874,3,2,2.555844126,3,3,3,2,1.555844126,YES
1,3,1.591124647,2,3,3,4.591124647,1,2,1.408875353,2,1,1.408875353,1.408875353,2,2.408875353,3,3,2.591124647,2,3,2.408875353,3,2,1.591124647,YES
1,3,1.579077542,2,6.579077542,6,4,2,2,1,1.420922458,1,1.420922458,1.420922458,1.420922458,1.579077542,2,3.579077542,2.579077542,2.579077542,3.420922458,2.579077542,3.420922458,3,1.579077542,YES
1,3,1.694521704,2,6.694521704,6,4,2,2,1,1.305478296,1,1.305478296,1.305478296,1.305478296,1.694521704,2,3.694521704,2.694521704,2.694521704,3.305478296,2.694521704,3.305478296,3,1.694521704,YES
1,2.658240217,1,1.658240217,1,1.658240217,6,2,2,1.658240217,1.658240217,3.658240217,1.341759783,1.341759783,1.341759783,4,1,4,1,2.683519565,4,1,4,1,3.316480435,YES
1,2.321604823,1,1.321604823,2.356790354,2.678395177,4.643209646,2,2,2,2,2.643209646,1.678395177,1,1,2.643209646,1,4,1,2.678395177,4,1,4,1,4,YES
1,4.667616528,1,1.166191736,6,6,4,1.833808264,2,1,1,1.833808264,1.833808264,2,2,2,3,3.166191736,3,2,3,3,2.833808264,3.833808264,1.166191736,YES
1,5,1,1,5.103337423,5.103337423,4.896662577,2,2,1,1,1.103337423,1.103337423,2,2,2.896662577,2.103337423,3,2.103337423,2.896662577,3,3,3.896662577,2.206674846,1,YES
1.390506892,5,1,1.390506892,6.218986216,6.218986216,5.390506892,1.390506892,1.609493108,1.390506892,1.609493108,1.390506892,1,2,2,3.390506892,1.609493108,3,1.609493108,3,3.390506892,1.609493108,3,2.781013784,2.609493108,YES
2,5,1,2,3.738623585,6.892064623,6,2,1.630688208,1.369311792,1.630688208,1.369311792,1,1.369311792,1.369311792,2.738623585,1,3,1,3.630688208,4,1,3.630688208,4,2.630688208,YES
1,4.739315652,1.260684348,1,6,6.478631304,4.739315652,1,2,1,1.739315652,1.739315652,2,2,2,1.739315652,1.260684348,4,2.260684348,2.739315652,3.260684348,2,4,2.260684348,1.739315652,YES
1,3.18449156,1.18449156,1.81550844,6,5.81550844,4,1.81550844,2,1,1.81550844,1,2,2,2,1,2,3.18449156,2.18449156,2,4,2,4,3,1,YES
1,2.507401252,1.746299374,2,2.746299374,7.507401252,5.746299374,1.253700626,2,2,1.746299374,1,1.746299374,1,1.746299374,2,3,2,4,1.253700626,2.253700626,4,3.746299374,3.253700626,2.746299374,YES
1,3.455545093,1.272227454,2,2.272227454,8.455545093,5.272227454,1.727772546,2,2,1.272227454,1,1.272227454,1,1.272227454,2,3,2,4,1.727772546,2.727772546,4,3.272227454,3.727772546,2.272227454,YES
1.096724941,2.096724941,1,1,6,5.903275059,4.903275059,2,2,1,1,1,1.096724941,1,1,2,2,3,3,2.903275059,2,3,2.096724941,2.096724941,2,YES
1,2.590096747,1.590096747,1.590096747,6.590096747,6,4.409903253,2,2,1,1,1,1,1,1,2,2,3.590096747,3,3,2.590096747,3,2.590096747,2.590096747,2,YES
1.007225909,3.007225909,2,2,3,3,4,2,2,1.007225909,2,2.014451819,1.007225909,1,2,3,1.007225909,4,1.992774091,3,4,1.992774091,2.992774091,2.007225909,2,YES
1.476938296,3.476938296,1.476938296,2,2.476938296,1.953876592,4.523061704,2,2,2,1.476938296,3.476938296,2,1,2,2.476938296,2,3.476938296,2.046123408,2.476938296,2.953876592,2.046123408,2.523061704,3.523061704,2,YES
1.892008213,3,1,1,5.107991787,6,5,1,2,1,2,2,2,2,2,3.892008213,1,4,1,3.892008213,3.892008213,1,3.784016427,2,3.892008213,YES
2,3,1,1.334234065,5.334234065,6.334234065,5,1.334234065,2,1,2,2.334234065,1.665765935,2,2,4,1,3.665765935,1,3.665765935,4,1,4,2,3.33153187,YES
1,4.459169728,1,2,6,5.729584864,5,1.729584864,2,1,1.270415136,3,2,2,2,3,1,4,1.729584864,2.270415136,4,2.729584864,3.270415136,2,2.270415136,YES
1.512949034,4.487050966,1,1.487050966,6.512949034,5.487050966,4.487050966,2,2,1,1.512949034,3,2,2,2,3,1.512949034,3.487050966,3.025898068,2,2.974101932,3,3,3.025898068,2.512949034,YES
1,2.387855635,1.387855635,2,1.387855635,1,6,1,2,2,1.387855635,1,1,2,2,2.77571127,1.387855635,4,2,2.387855635,1.387855635,2,2.77571127,3.612144365,1.387855635,YES
1,1.230595612,2,2,1.115297806,1,6,1.884702194,2,2,2,1.884702194,1,2,2,3.115297806,2,3.115297806,2,3,2,2.884702194,4,3,2,YES
1,2.752610791,2,1,3,3,5.247389209,1.752610791,2,1.247389209,1,1,1.752610791,1,1,1.247389209,2,2.494778418,2.752610791,1.752610791,2.505221582,3.247389209,1.752610791,3.247389209,1,YES
1,3,2,1,2.095924428,3,4.095924428,2,2,1,1,1,2,1.904075572,1.904075572,1.904075572,2,2.904075572,3,2,3,2.095924428,2.904075572,3,1.904075572,YES
1,4.293170705,1,1,6,5.586341409,5,1,2,1,1.293170705,1.293170705,2,2,2,2,1.706829295,2.586341409,2.706829295,2.293170705,3,2,3.293170705,2.706829295,2,YES
1,4.83697064,1,1,5.83697064,6.83697064,4.83697064,1,2,1,2,2,2,2,2,2,1.16302936,3.83697064,2.16302936,2.83697064,3.16302936,2,4,2.16302936,1.83697064,YES
1,5,1,1,6,7.421052885,4.578947115,1.421052885,2,1.578947115,1.421052885,2.578947115,1.421052885,1,1.421052885,2.421052885,2,3.421052885,2.15789423,1.578947115,3.421052885,2,3.421052885,3,2.578947115,YES
1,5,1,1,6,7.467424777,4.532575223,1.467424777,2,1.532575223,1.467424777,2.532575223,1.467424777,1,1.467424777,2.467424777,2,3.467424777,2.065150447,1.532575223,3.467424777,2,3.467424777,3,2.532575223,YES
1.33964193,1.679283861,1.66035807,2,2.33964193,3.679283861,6,1,2,1.66035807,2,1.66035807,2,1,1,1.66035807,4,3,4,2.33964193,3.66035807,4,3.66035807,4,1,YES
1.066365333,3.933634667,1,1.066365333,3,3.132730665,6,1,2,1,1.066365333,1.933634667,1.066365333,1,1,1.933634667,2.132730665,2.066365333,4,2.066365333,2.066365333,4,2.066365333,4,1,YES
1,1.177881187,1.822118813,2,6,7.355762374,5.822118813,1.177881187,2,2,2,1,2,2,1.822118813,1.822118813,2,3,3,2,3,2,3,1.822118813,1.822118813,YES
1.244303527,2,1,1.755696473,6,8.511392946,5,1.755696473,2,2,1.755696473,1.244303527,1.755696473,1.755696473,1,1.244303527,2,3,3.244303527,2,2.755696473,2,3.244303527,1.244303527,1.244303527,YES
1.44437201,1,2,2,1,1,4.44437201,1.44437201,1.55562799,2,2,1,2,2,2,2.44437201,2,3.44437201,2.44437201,1.55562799,2.11125598,2.11125598,4,1.55562799,1.55562799,YES
1.714971478,1,2,2,1,1,4.714971478,1.714971478,1.285028522,2,2,1,2,2,2,2.714971478,2,3.714971478,2.714971478,1.285028522,1.570057044,1.570057044,4,1.285028522,1.285028522,YES
1.285445455,1,1.285445455,2,1,2.714554545,4.714554545,1.285445455,1.714554545,2,2,1,1.285445455,1,2,3,2.285445455,3,3,2,2.714554545,2.285445455,2.714554545,2.285445455,2.714554545,YES
1.630636943,1.738726114,2,2,1.738726114,2.369363057,4.369363057,1.630636943,1.369363057,1.630636943,2,1,1.630636943,1,2,2.630636943,3,3,3,2,2.369363057,2.630636943,2.369363057,2.630636943,2,YES
1,2,1,2,2.87584002,2.87584002,5.06207999,1,2,2,1.93792001,1,1,2,2,2,1.93792001,2.12415998,2.93792001,1.06207999,1,2.93792001,2,4,1,YES
1.43494593,2,1,1.56505407,1.869891859,1.869891859,6,1,2,1.56505407,1,1,1,2,2,2,1.869891859,3.56505407,2.43494593,2,1.43494593,2.43494593,2,3.56505407,1,YES
1.886561943,2.113438057,2,2,3,3,5,1.886561943,2,1,1.113438057,1.886561943,1.886561943,1.886561943,2,3.773123886,2.113438057,3,3.886561943,2,3.886561943,1.113438057,3,2,1.113438057,YES
1.803934614,2,1.803934614,2,3,3,5.196065386,2,2,1.196065386,1.196065386,2.196065386,1.803934614,2,2,3.607869228,2,3,3.803934614,2,3.803934614,1.392130772,3,2.196065386,1.196065386,YES
1,3,1.452090053,1.547909947,3,2.547909947,6,1,2,1,2,1,1.452090053,1.452090053,1.452090053,1.452090053,3,1.547909947,3,1,2.452090053,4,2.904180105,4,1,YES
1.177263045,3,2,1.177263045,3,2.177263045,6,1,2,1.177263045,2,1,2,2,2,2,2.822736955,1.177263045,3,1.35452609,3,3.822736955,3.822736955,3.822736955,1.177263045,YES
1.240849806,4.759150194,1.759150194,1,6.240849806,6.240849806,4.240849806,2,2,1.759150194,1.240849806,2,2,2,2,2.759150194,1.240849806,3.759150194,2.759150194,3,3.759150194,2,3,2.240849806,2.759150194,YES
1.262603757,4.737396243,1.737396243,1,6.262603757,6.262603757,4.262603757,2,2,1.737396243,1.262603757,2,2,2,2,2.737396243,1.262603757,3.737396243,2.737396243,3,3.737396243,2,3,2.262603757,2.737396243,YES
1.65636068,3.969082041,1.34363932,1.34363932,5.65636068,7.030917959,5.65636068,1.34363932,2,1.34363932,2,1,1.34363932,1,1,1.65636068,4,1.65636068,3.34363932,1,1.65636068,4,1.65636068,4,1.65636068,YES
1.126008925,2,2,1.873991075,5.126008925,8.621973224,5,2,2,1.873991075,1.873991075,1,2,1.126008925,1.126008925,1.126008925,3.747982149,1.126008925,4,1.126008925,1.126008925,4,1.126008925,4,1,YES
1.489108694,2,1,1.510891306,4.467326082,5.489108694,3.978217388,2,2,1,1,2,1,1,1,2.510891306,1.489108694,3.489108694,2,2.510891306,3,2.489108694,3,1.978217388,1.489108694,YES
