"MSBG01","MSBG03","MSBG04","MSBG05","MSBG06A","MSBG06B","MSBG06C","MSBG06D","MSBG06E","MSBG06F","MSBG06G","MSBG06H","MSBG07A","MSBG07B","MSBG09","MSBG10A","MSBG10B","MSBG10C","MSBG10D","MSBG10E","MSBG10F","MSBG10G","MSBG10H","MSBG10I","MSBG10J","MSBG10K","MSBG10L","MSBG10M","MSBG12A","MSBG12B","MSBG13A","MSBM16A","MSBM17A","MSBM18A","MSBM18B","MSBM18C","MSBM18D","MSBM18E","MSBM18F","MSBM18G","MSBM18H","MSBM18I","MSBM18J","MSBM18K","MSBM18L","MSBM18M","MSBM18N","MSBM18O","MSBM19A","MSBM19B","MSBM19C","MSBM19D","MSBM19E","MSBM19F","MSBM19G","MSBM20A","MSBM20B","MSBM20C","MSBM20D","MSBM20E","MSBM20F","MSBM20G","MSBM20H","MSBM20I","MSBM20J","MSBM20K","MSBM20L","MSBM21A","MSBM21B","MSBM21C","MSBM21D","MSBM21E","MSBM21F","MSBM21G","MSBM21H","MSBM21I","MSBM22A","MSBM22B","MSBM22C","MSBM22D","MSBM22E","MSBM22F","MSBM22G","MSBM22H","MSBM22I","MSBM23A","MSBM23B","MSBM23C","MSBM23D","MSBM23E","MSBM23F","MSBM23G","MSBM23H","Target"
1,1,4.70195732126012,5,1,1,1,1,2,1,1,1.70195732126012,4.40391464252025,5.59608535747975,5,2,2,2,1.70195732126012,1.70195732126012,2,2,2,2,1.29804267873988,2,2,2,1,1,1,1,1.29804267873988,2.70195732126012,2.70195732126012,3.40391464252025,3.40391464252025,3.70195732126012,2.70195732126012,3,2,2.70195732126012,2.70195732126012,1.29804267873988,1.59608535747975,1.29804267873988,1.29804267873988,3.70195732126012,1,1,2,1,2,1,1,3.70195732126012,2.59608535747975,1,3.70195732126012,4,1,3.70195732126012,3.70195732126012,4,4,1.70195732126012,4,1,1,3.70195732126012,1.70195732126012,1,3.70195732126012,1,3.70195732126012,1.29804267873988,2.40391464252025,1,1.70195732126012,1.70195732126012,1.70195732126012,2.40391464252025,1.70195732126012,1,1.70195732126012,4,4,4,4,4,2.59608535747975,4,4,"YES"
1,1,4,5,1,1.38594951713458,1,1.61405048286542,1.61405048286542,1,1,1,6,4.22810096573085,4.61405048286542,2,2,2,1.38594951713458,2,2,1.61405048286542,2,2,2,2,2,1.61405048286542,1,1,1,1,1.61405048286542,4,4,3.38594951713458,4,4,4,4,4,3.38594951713458,4,2.77189903426915,3.38594951713458,4,4,4,1.61405048286542,2,1.61405048286542,1.61405048286542,1.61405048286542,1.38594951713458,1.38594951713458,2.38594951713458,1.77189903426915,2.61405048286542,3.22810096573085,4,1.77189903426915,2.61405048286542,2.15784855140373,2.61405048286542,4,3,3.61405048286542,2,1.61405048286542,2,1.61405048286542,1,3.38594951713458,1,1.38594951713458,1.61405048286542,1.38594951713458,1.38594951713458,1.77189903426915,1.38594951713458,1.38594951713458,1.38594951713458,1.77189903426915,2.15784855140373,3.38594951713458,3.61405048286542,4,2.84215144859627,4,4,4,4,3.61405048286542,"YES"
1,1,4,5,1,1.72810049098916,1,1.27189950901084,1.27189950901084,1,1,1,6,3.54379901802167,4.27189950901084,2,2,2,1.72810049098916,2,2,1.27189950901084,2,2,2,2,2,1.27189950901084,1,1,1,1,1.27189950901084,4,4,3.72810049098916,4,4,4,4,4,3.72810049098916,4,3.45620098197833,3.72810049098916,4,4,4,1.27189950901084,2,1.27189950901084,1.27189950901084,1.27189950901084,1.72810049098916,1.72810049098916,2.72810049098916,2.45620098197833,2.27189950901084,2.54379901802167,4,2.45620098197833,2.27189950901084,3.18430147296749,2.27189950901084,4,3,3.27189950901084,2,1.27189950901084,2,1.27189950901084,1,3.72810049098916,1,1.72810049098916,1.27189950901084,1.72810049098916,1.72810049098916,2.45620098197833,1.72810049098916,1.72810049098916,1.72810049098916,2.45620098197833,3.18430147296749,3.72810049098916,3.27189950901084,4,1.81569852703251,4,4,4,4,3.27189950901084,"YES"
1.49069989495911,1,3.49069989495911,4.50930010504089,1,1.49069989495911,1,1,1,1,1,1,6.49069989495911,6.49069989495911,4.49069989495911,2,2,2,2,2,2,2,1.50930010504089,2,2,2,2,1.49069989495911,1,1,1,2,2,2.01860021008179,1,2,2.49069989495911,3,2.50930010504089,1.50930010504089,2,1.50930010504089,1.50930010504089,2.50930010504089,2.50930010504089,2.49069989495911,1.50930010504089,2.50930010504089,2,1.49069989495911,2,2,2,1.49069989495911,1.49069989495911,2,1.50930010504089,2.50930010504089,3,2.50930010504089,2,3,2.49069989495911,2.49069989495911,3.50930010504089,2.50930010504089,3,2,2,2.49069989495911,2,2.50930010504089,2.49069989495911,2,2,2.50930010504089,3,2.49069989495911,3,3,2.49069989495911,3,2.49069989495911,3,3,3.50930010504089,4,3.50930010504089,3.01860021008179,3.50930010504089,4,3.50930010504089,3.50930010504089,"YES"
2,1,3.7473735040985,4.2526264959015,1.2526264959015,2,1,1,1,1,1,1,7,6.7473735040985,5,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,1.7473735040985,1,1,2,3,3.2526264959015,2.2526264959015,1.50525299180299,2.2526264959015,1,1.2526264959015,2,2.50525299180299,3,1.2526264959015,2,2,2,2,2,2,1.7473735040985,1.7473735040985,2.2526264959015,1.2526264959015,1.7473735040985,3.2526264959015,2.50525299180299,2.2526264959015,3.2526264959015,3,3.2526264959015,3.2526264959015,2,3.2526264959015,2,2,2.7473735040985,1.7473735040985,1.7473735040985,3,1.7473735040985,2.2526264959015,2,3,2.7473735040985,2.7473735040985,2.49474700819701,2.7473735040985,3,3,3,2.7473735040985,3.2526264959015,4,3,2.2526264959015,3.2526264959015,4,3.2526264959015,3.2526264959015,"YES"
1,1,2.50359206064604,3.50359206064604,1,2,1,1,1.49640793935396,1,1,1.49640793935396,4.00718412129208,2.00718412129208,4,2,2,2,1.50359206064604,2,2,1.49640793935396,2,2,1.50359206064604,2,2,2,1.49640793935396,1,1,2,2,1,1,1,1,1.50359206064604,1,1,1,1,1,1,1,1,1,1,2,1.50359206064604,1.50359206064604,2,2,1.50359206064604,1.50359206064604,2,1.49640793935396,2.49640793935396,1.49640793935396,2,3,1.49640793935396,1.49640793935396,1,2.00718412129208,3.49640793935396,3,1,1,3,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,"YES"
1.84999282984063,1.84999282984063,2,3,1,2,1.84999282984063,1,1.15000717015937,1,1,2,2.15000717015937,1.84999282984063,4.84999282984063,2,2,2,1,2,2,2,2,2,1.84999282984063,2,2,2,2,1.84999282984063,1.84999282984063,2,2,1,1,1,1.84999282984063,1.84999282984063,1,1,1,1,1,1,1,1,1,1,2,1.84999282984063,1.84999282984063,1.15000717015937,2,1.84999282984063,1.84999282984063,2,2,2.15000717015937,2.84999282984063,2,3.84999282984063,1.15000717015937,1.15000717015937,1,1,3.15000717015937,1.30001434031874,1,1,3,1,1,3,1,2.69998565968126,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,"YES"
1.74473602115177,1.74473602115177,4.25526397884823,3.25526397884823,1,1.25526397884823,1,1.74473602115177,1,1,1,2,3.51052795769647,3,4.25526397884823,2,2,2,1.74473602115177,2,2,1.25526397884823,2,2,1,1.25526397884823,1.74473602115177,2,1.74473602115177,1,1,2,2,3,2.25526397884823,3.74473602115177,2,3.74473602115177,4,4,3.74473602115177,2.51052795769647,2,2.74473602115177,2.51052795769647,3.25526397884823,2.74473602115177,4,1.74473602115177,2,1,2,1.74473602115177,2,2,2.74473602115177,1,2,4,3.74473602115177,1,2.51052795769647,2.74473602115177,4,4,1,2.51052795769647,2,1,3.25526397884823,1.74473602115177,1,3.25526397884823,1,2,1.74473602115177,1.25526397884823,1,1,1,1.25526397884823,1.25526397884823,1.25526397884823,2.25526397884823,1.25526397884823,4,3.74473602115177,4,4,4,3.25526397884823,4,4,"YES"
1.29057324072346,1.29057324072346,3.29057324072346,3.70942675927654,1,1.70942675927654,1,2,1,1,1.70942675927654,2,3,3,4,2,2,2,2,2,2,1,2,2,1.70942675927654,1.70942675927654,2,2,1.29057324072346,1,1,2,2,2.29057324072346,2,2.58114648144692,2.70942675927654,3.29057324072346,2.58114648144692,2.58114648144692,2.58114648144692,2,2.70942675927654,3,2.70942675927654,2.29057324072346,3,3.29057324072346,1.29057324072346,1.29057324072346,1,1.29057324072346,2,2,2,3,1,1.29057324072346,4,3.29057324072346,1.70942675927654,2.70942675927654,3,4,4,1.70942675927654,2.70942675927654,2.70942675927654,1,1.58114648144692,2,1.70942675927654,2.29057324072346,1,2,2.70942675927654,2.41885351855308,1.70942675927654,1.70942675927654,1.70942675927654,1.70942675927654,1.70942675927654,1.70942675927654,2,1.70942675927654,4,4,4,4,4,3.70942675927654,4,4,"YES"
1.38277353462763,1,3.61722646537237,3.76554706925526,1.61722646537237,2,1,1.61722646537237,1,1.38277353462763,1,1,6.38277353462763,3,4.38277353462763,2,2,2,2,1.61722646537237,1.38277353462763,2,2,2,1.38277353462763,2,1.38277353462763,1.61722646537237,1,1.38277353462763,1,2,2,1,1,1,1.38277353462763,1.38277353462763,1.38277353462763,1.38277353462763,1.38277353462763,1,2,1.38277353462763,1,2.38277353462763,1.61722646537237,1,1.61722646537237,1.61722646537237,1,1,1.38277353462763,1.61722646537237,1,2.38277353462763,1,2.61722646537237,3.38277353462763,3.23445293074474,2.38277353462763,3,2,3.61722646537237,2.61722646537237,2,3,1,1,3,1.38277353462763,1,3,1,1.38277353462763,1,1.61722646537237,1,1,1,1,1.38277353462763,1,1,1.38277353462763,4,4,4,4,4,4,4,4,"YES"
1.40444440278225,1,3.59555559721775,3.80888880556449,1.59555559721775,2,1,1.59555559721775,1,1.40444440278225,1,1,6.40444440278225,3,4.40444440278225,2,2,2,2,1.59555559721775,1.40444440278225,2,2,2,1.40444440278225,2,1.40444440278225,1.59555559721775,1,1.40444440278225,1,2,2,1,1,1,1.40444440278225,1.40444440278225,1.40444440278225,1.40444440278225,1.40444440278225,1,2,1.40444440278225,1,2.40444440278225,1.59555559721775,1,1.59555559721775,1.59555559721775,1,1,1.40444440278225,1.59555559721775,1,2.40444440278225,1,2.59555559721775,3.40444440278225,3.19111119443551,2.40444440278225,3,2,3.59555559721775,2.59555559721775,2,3,1,1,3,1.40444440278225,1,3,1,1.40444440278225,1,1.59555559721775,1,1,1,1,1.40444440278225,1,1,1.40444440278225,4,4,4,4,4,4,4,4,"YES"
1.83758213697001,1.83758213697001,1.16241786302999,3.16241786302999,1.83758213697001,1.83758213697001,1,2,1,1,1,1.83758213697001,3,2.16241786302999,5.67516427394003,1.83758213697001,1.83758213697001,2,2,1.83758213697001,2,2,2,2,2,2,1.16241786302999,2,1,1.83758213697001,1,1.83758213697001,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1.16241786302999,2,1.83758213697001,2,1,1,1.16241786302999,1.16241786302999,2.16241786302999,2,2.83758213697001,3.16241786302999,2,1.83758213697001,1,1.83758213697001,3.83758213697001,2.83758213697001,1,1,4,1.16241786302999,1,4,1,2.83758213697001,1,2,2,1,1,1,1,1.83758213697001,2,2.16241786302999,4,4,4,4,4,4,4,4,"YES"
1,1,2,3.92400454427116,1,1.07599545572884,1,1.92400454427116,1.07599545572884,1,1,1.07599545572884,3,2.84800908854231,4,1.07599545572884,1.07599545572884,2,1.92400454427116,1.07599545572884,2,2,2,2,1.92400454427116,2,2,2,1.07599545572884,1,1,1.07599545572884,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1.92400454427116,1.92400454427116,1.07599545572884,2,1,1,2,2,3,2,2,3.92400454427116,2,1.07599545572884,1,1,3.07599545572884,2.07599545572884,1,1,3.92400454427116,1.92400454427116,1,3.92400454427116,1,1.92400454427116,1,1.92400454427116,1.92400454427116,1,1,1,1,1,1.92400454427116,2.84800908854231,4,4,4,4,4,4,4,4,"YES"
1.43169492087327,2.13661015825346,3.43169492087327,5,1,1.56830507912673,1,1,1,1,1,1,6,5.56830507912673,4,1.56830507912673,1.56830507912673,1.56830507912673,2,1,2,2,1.43169492087327,1.43169492087327,2,2,2,2,1.56830507912673,1.56830507912673,1,1.56830507912673,2,1,1,1,1,1.56830507912673,1.56830507912673,1,1,1,1,1,1.56830507912673,1.56830507912673,1,1,1.43169492087327,1,1,1,1.56830507912673,1,1.43169492087327,1,1,2.43169492087327,3.43169492087327,2,3.43169492087327,1,1,1,1,4,2.56830507912673,1,1,4,1,1,4,1,1,1,1,1,1,1,1.56830507912673,1,1,1.56830507912673,1.56830507912673,3,3.43169492087327,3.43169492087327,4,4,4,4,3.56830507912673,"YES"
1,2.79915227973834,3,4.89957613986917,1,2,1,1,1,1,1,1.10042386013083,6,6,4,2,2,2,2,1,2,2,1.10042386013083,1.10042386013083,2,2,2,2,2,1.89957613986917,1,2,2,1,1,1,1,1.89957613986917,1.89957613986917,1,1,1,1,1,1.89957613986917,1.89957613986917,1,1,1,1.10042386013083,1.10042386013083,1,2,1,1,1,1,2,2.89957613986917,2.10042386013083,3.10042386013083,1,1,1,1,4,2.89957613986917,1,1,4,1,1,4,1,1,1,1,1,1,1,1.89957613986917,1,1,1.89957613986917,1.89957613986917,3.10042386013083,3.10042386013083,3.10042386013083,4,4,4,4,4,"YES"
1,1,2.90804992802441,4.95402496401221,1,1,1,1,1.95402496401221,1.95402496401221,1.04597503598779,2,2,3,4.95402496401221,1.04597503598779,2,2,2,2,2,2,1.04597503598779,2,2,1.04597503598779,1.95402496401221,2,1.95402496401221,1,1,2,2,1,1,1,1.95402496401221,2,2,1,1.04597503598779,1,1,1,1,1,1,1,1,1,1,2,1.04597503598779,1,1,1.04597503598779,1,2.09195007197559,2.04597503598779,1,3.04597503598779,1,1,1,1.04597503598779,4,1.04597503598779,1,1.04597503598779,4,1,1.04597503598779,4,1,2,1,1.04597503598779,1,1.04597503598779,1,1,1,1,1,1,4,4,4,4,4,4,4,4,"YES"
1,1,1.80595941934735,3.19404058065265,1.40297970967367,1.40297970967367,1,1,1.40297970967367,1,1.59702029032633,1.59702029032633,2.40297970967367,3,4,2,2,2,2,2,2,1.59702029032633,2,2,2,2,1,2,1,1,1,2,2,1,1,1,1,2,1.59702029032633,1,1.59702029032633,1,1,1,1,1,1,1,1,1.40297970967367,1,1.59702029032633,1.59702029032633,1.40297970967367,1.40297970967367,1.59702029032633,1,3.19404058065265,3,1.40297970967367,4,1,1,1,2,4,2.40297970967367,1,1.59702029032633,4,1,1.59702029032633,4,1,1.59702029032633,1,2,1,1.59702029032633,1,1,1,1,1,1.40297970967367,3.59702029032633,4,3.59702029032633,4,4,4,4,4,"YES"
1,3,2.43375224806368,4,1,2,1,1,1,1,1,1.43375224806368,3,4.13249550387263,4.56624775193632,2,2,2,1.43375224806368,2,1.56624775193632,2,2,2,2,1.56624775193632,2,2,2,1.43375224806368,1,2,2,1,1,1,1,2,1.56624775193632,1,1,1,1.56624775193632,1,1.56624775193632,1.56624775193632,1,1,2,1,1.43375224806368,2,2,1,1,2.86750449612737,1,2,3.56624775193632,3.56624775193632,2.43375224806368,3.56624775193632,3,2.86750449612737,4,2,3.56624775193632,2,1.43375224806368,1.43375224806368,2.13249550387263,1.56624775193632,2.43375224806368,1,2,2.56624775193632,2,2,2,1.43375224806368,2,2,2,2.56624775193632,2.56624775193632,3,3,3.56624775193632,4,4,4,4,4,"YES"
1,1.0745363747701,2,4.96273181261495,1.96273181261495,2,1,1.96273181261495,1,1,1,1,4.9254636252299,5.96273181261495,4.03726818738505,2,2,2,1.96273181261495,2,2,2,1.03726818738505,2,2,2,2,2,1.03726818738505,1,1,2,2,1,1,1,1.96273181261495,2.96273181261495,2.96273181261495,1.96273181261495,1,1,1.03726818738505,1,1.03726818738505,1.03726818738505,1,1,1.03726818738505,1.96273181261495,1.96273181261495,1.03726818738505,2,1.96273181261495,1,2.96273181261495,1.96273181261495,2,4,3.03726818738505,2,3.03726818738505,3,2.96273181261495,4,2,4,2.96273181261495,1.96273181261495,1.96273181261495,2.03726818738505,2,2,1.96273181261495,2,2.03726818738505,2.96273181261495,1.03726818738505,2,1.96273181261495,2,2,2,2.03726818738505,3,3.96273181261495,3.96273181261495,4,4,4,4,4,4,"YES"
2,2.49099541106261,3.49099541106261,4,1,1.49099541106261,1.50900458893739,1,1,1,1,1.50900458893739,5.98199082212523,4.01800917787477,4.49099541106261,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1.50900458893739,1.50900458893739,1,2,2,1.49099541106261,2.49099541106261,2.49099541106261,3,2.50900458893739,2,1.49099541106261,2,2,2,2,2.50900458893739,2.49099541106261,2.49099541106261,1,1.50900458893739,2,1,2,1,1,2,1.49099541106261,1.50900458893739,2,2,2.49099541106261,2,2.50900458893739,1.50900458893739,2.50900458893739,2.50900458893739,2,1.50900458893739,1,3,1,1,2.01800917787477,1,3.49099541106261,1,2,1.50900458893739,1,1.50900458893739,1,1,1.49099541106261,2,2,3.50900458893739,4,4,4,3.49099541106261,3.50900458893739,4,3.49099541106261,"YES"
2,2,3,4.97845283290371,1,1.97845283290371,1.02154716709629,1,1,1,1,2,3.04309433419257,5,4,2,2,2,2,2,1.97845283290371,2,1.02154716709629,2,2,2,2,2,1.02154716709629,1.02154716709629,1.02154716709629,1,2,2,1.97845283290371,2,2,2.02154716709629,2.02154716709629,2,1.97845283290371,2,2,1.02154716709629,1.02154716709629,1.04309433419257,1.02154716709629,1.02154716709629,1,1.02154716709629,1.02154716709629,1,1.02154716709629,1,1,2,1.97845283290371,2,2,2,2.97845283290371,2,2.02154716709629,2,2.02154716709629,3,2,1.02154716709629,1,3,1.97845283290371,1.97845283290371,3,1,1.04309433419257,1,2,2,1,1.02154716709629,1,1,1,1.02154716709629,1.02154716709629,4,4,4,4,3.97845283290371,4,4,3.97845283290371,"YES"
2,1,3.88139732275158,3.94069866137579,2,1.94069866137579,1,1,1,1.05930133862421,1,1,3.11860267724842,8.88139732275158,4,2,2,2,2,2,2,2,1.94069866137579,1.94069866137579,1.94069866137579,1.05930133862421,2,1.05930133862421,1,1,1,2,1.94069866137579,2,1.94069866137579,2,3.05930133862421,3.05930133862421,2.11860267724842,2.94069866137579,1.11860267724842,1.94069866137579,2,3.88139732275158,3.88139732275158,3.88139732275158,2.94069866137579,2.94069866137579,1,2,1.94069866137579,1.94069866137579,1.94069866137579,1.05930133862421,1,3.94069866137579,1.05930133862421,1,4,4,1,4,4,4,4,1,4,1.94069866137579,3.88139732275158,1.94069866137579,2,3.82209598412737,1.11860267724842,1,4,2.94069866137579,3.05930133862421,1,1.94069866137579,1,2,1.05930133862421,2.94069866137579,2,2,1.05930133862421,2,2.94069866137579,3.94069866137579,3.05930133862421,4,3.05930133862421,3.05930133862421,"YES"
2,1,3.09377934155054,3.09377934155054,1.09377934155054,2,1,1,1,1,1,1.90622065844946,5.71866197534837,7.18755868310109,4.90622065844946,2,2,2,2,2,2,2,1.09377934155054,2,2,1.90622065844946,2,1.90622065844946,1,1,1,2,1.09377934155054,2,2,2.90622065844946,2.09377934155054,3,2,3,2.81244131689891,2.90622065844946,2,2.18755868310109,3.09377934155054,3.09377934155054,2.09377934155054,3,1,1.09377934155054,2,1.09377934155054,2,1.90622065844946,1,4,1.90622065844946,1,3.09377934155054,3.09377934155054,1,4,3.09377934155054,4,4,1,4,2,2.18755868310109,2.90622065844946,2,2.18755868310109,1.90622065844946,1,2.18755868310109,2.09377934155054,1.18755868310109,1,1.09377934155054,1,2,1,2.09377934155054,2,2,3.71866197534837,3.81244131689891,3.90622065844946,4,3.90622065844946,4,3.90622065844946,3.90622065844946,"YES"
2,1.21389630297199,2.78610369702801,5,1.78610369702801,1.21389630297199,1,1,1,1,1,1,2.78610369702801,3,4.78610369702801,2,2,2,2,1,2,2,2,2,2,2,2,2,1.21389630297199,1.21389630297199,1,2,2,2.78610369702801,2,3,2.78610369702801,3,3,2.42779260594398,1.21389630297199,2,2,3.21389630297199,3,3.21389630297199,2.78610369702801,3,1.21389630297199,1,1.21389630297199,2,2,1,1.21389630297199,2,1,2.78610369702801,3,3.57220739405602,2.21389630297199,2.21389630297199,2.57220739405602,2.78610369702801,2.21389630297199,3.21389630297199,2.78610369702801,2,1,3.57220739405602,1,1.78610369702801,3,1,1.21389630297199,1.21389630297199,2,1.21389630297199,1,1,1.21389630297199,2,2,1,1.78610369702801,1.64168890891597,4,4,4,4,4,4,4,"YES"
1.65121416002512,1,3,4.30242832005024,2,1.34878583997488,1,1.34878583997488,1.34878583997488,1.34878583997488,1,1.34878583997488,3,3,5,2,2,2,1.65121416002512,1.34878583997488,2,2,2,2,2,2,2,2,1,1,1,2,2,2.65121416002512,1.65121416002512,2.65121416002512,2.65121416002512,2.65121416002512,2.65121416002512,2,1,2,2,2.65121416002512,2.65121416002512,2.65121416002512,2.65121416002512,2.65121416002512,1,1.34878583997488,1,1.65121416002512,2,1.34878583997488,1,2,1,3,3,3.65121416002512,2.34878583997488,2,2.65121416002512,2.65121416002512,2.34878583997488,2.65121416002512,3,2,1.34878583997488,3.30242832005024,1,2,2.65121416002512,1.34878583997488,1.34878583997488,1.34878583997488,2,1.34878583997488,1.34878583997488,1,1.34878583997488,2,2,1.34878583997488,2,2.04635751992464,4,4,4,4,4,4,4,"YES"
1.22661298746243,1,3.77338701253757,2.22661298746243,1,2,1,2,1,1.22661298746243,1.22661298746243,1.22661298746243,3,5.77338701253757,5,2,2,2,2,1.77338701253757,1.77338701253757,2,1,1.22661298746243,1,1.22661298746243,2,1,1,1,1,1.77338701253757,1.77338701253757,1.22661298746243,1,1.22661298746243,1.22661298746243,2.22661298746243,1.45322597492486,1,2.22661298746243,1,1.22661298746243,1,1,1.22661298746243,1,1,1,1.77338701253757,1,1,2,1.22661298746243,1.22661298746243,1.22661298746243,1.77338701253757,1.77338701253757,3,4,3.22661298746243,2.22661298746243,2,3,2.22661298746243,2.22661298746243,4,1.77338701253757,1.77338701253757,3.22661298746243,1.22661298746243,1,3.77338701253757,1,1.45322597492486,1.22661298746243,1,1.22661298746243,1,1,1.77338701253757,1,1,1.77338701253757,3,3.54677402507514,4,4,4,4,4,4,4,"YES"
2,1.90971053671092,3,4.81942107342184,1,2,1,1.09028946328908,1,1.09028946328908,1.09028946328908,2,3,5,4.09028946328908,2,2,2,2,1.90971053671092,1.90971053671092,2,1,2,1.90971053671092,2,2,1.90971053671092,1,1,1,1,1.90971053671092,2,1.90971053671092,2,2,2.09028946328908,2.09028946328908,1.90971053671092,2.09028946328908,1.90971053671092,2,1,1,1.09028946328908,1,1,1,1,1,1,1.09028946328908,1.09028946328908,1.09028946328908,2,1.90971053671092,1.90971053671092,2.09028946328908,2.18057892657816,3.09028946328908,2.09028946328908,2,2.09028946328908,2.09028946328908,3,2.18057892657816,1,1,3.09028946328908,2,1.90971053671092,3,1,1.18057892657816,1.09028946328908,1.90971053671092,2,1,1,1,1,1,1,1.18057892657816,3.81942107342184,4,4,4,4,4,4,4,"YES"
1,1.62351821386255,2.62351821386255,3,1.62351821386255,1.37648178613745,1,1.62351821386255,2,1.62351821386255,1.62351821386255,1.37648178613745,2.37648178613745,2.24703642772511,4.62351821386255,2,2,2,1.62351821386255,2,2,2,1.37648178613745,2,1.62351821386255,2,2,2,2,1.62351821386255,1.62351821386255,1.37648178613745,2,1,1,1,1,1,2.87055464158766,1,1,1,1,1,1,1,1,1,1.37648178613745,1,1,1.37648178613745,1.37648178613745,1,1,1.37648178613745,2.62351821386255,3,2,2,3,2,2,1.62351821386255,1.62351821386255,3.37648178613745,2.37648178613745,1,1,3,1.62351821386255,1,3.62351821386255,1,1,1.62351821386255,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,"YES"
1,1.95337209524587,2.95337209524587,3,1.95337209524587,1.04662790475413,1,1.95337209524587,2,1.95337209524587,1.95337209524587,1.04662790475413,2.04662790475413,2.90674419049174,4.95337209524587,2,2,2,1.95337209524587,2,2,2,1.04662790475413,2,1.95337209524587,2,2,2,2,1.95337209524587,1.95337209524587,1.04662790475413,2,1,1,1,1,1,3.8601162857376,1,1,1,1,1,1,1,1,1,1.04662790475413,1,1,1.04662790475413,1.04662790475413,1,1,1.04662790475413,2.95337209524587,3,2,2,3,2,2,1.95337209524587,1.95337209524587,3.04662790475413,2.04662790475413,1,1,3,1.95337209524587,1,3.95337209524587,1,1,1.95337209524587,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,"YES"
1,1,4.10249725962058,4,2,2,1.55124862981029,1.44875137018971,2,1.44875137018971,1.55124862981029,2,6,6.44875137018971,5.44875137018971,2,2,2,1.55124862981029,2,2,1.44875137018971,2,2,2,2,2,2,1,1,1,2,2,1.55124862981029,1,1.55124862981029,2.55124862981029,3,1,1.55124862981029,1.55124862981029,1,1.55124862981029,1,1.55124862981029,1.55124862981029,1.55124862981029,1.55124862981029,2,1.55124862981029,2,1,2,2,2,2,2,1.55124862981029,3.55124862981029,3.55124862981029,2.44875137018971,3.55124862981029,3.55124862981029,4,3.10249725962058,2.55124862981029,4,2.10249725962058,1,2.44875137018971,1,1,2.55124862981029,1,3.55124862981029,1,3,2,2,2.44875137018971,1.55124862981029,1.55124862981029,2,1.44875137018971,2,3.44875137018971,4,3.55124862981029,4,4,4,3.44875137018971,4,"YES"
1,1,5,4.99503047531471,1.00496952468529,2,1.00496952468529,1,2,1.99503047531471,1.00496952468529,1.00496952468529,6,6,4.00496952468529,2,2,2,2,2,2,1.99503047531471,2,2,2,1.00496952468529,2,2,1,1,1,1.00496952468529,2,1.00496952468529,1,1.00496952468529,3,3.99503047531471,1.99503047531471,1.00496952468529,2,1,1.00496952468529,1,1.00496952468529,2,1.00496952468529,1.00496952468529,1.00496952468529,2,1.00496952468529,1,2,2,2,2.99503047531471,2,1.00496952468529,4,4,1.00496952468529,4,4,4,4,1.00993904937059,4,3.99503047531471,1.99503047531471,2,1.99503047531471,1,1.00993904937059,1,3.00496952468529,3.98509142594412,3,1.00496952468529,1.00496952468529,1.00496952468529,2,1.00496952468529,2,1,1.00496952468529,3.99503047531471,4,4,4,4,4,3.99503047531471,4,"YES"
1.091667980887,1,4.091667980887,5,1,1,1,1,1,1,1,1,3.18333596177399,3,4.091667980887,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1.908332019113,2,1,1,1,1.908332019113,2.908332019113,1.091667980887,1,1.908332019113,1,1,1,1.908332019113,1.908332019113,1,1,1.908332019113,1.908332019113,1.091667980887,1.908332019113,2,1,1,1.908332019113,1.908332019113,3.81666403822601,2.908332019113,2,4,2,2,3,3,3.81666403822601,3,1.091667980887,1.091667980887,2,1,1,4,1,1,1,1,1.908332019113,1,1,1,1,1,1,1,3.908332019113,3.908332019113,3.091667980887,4,4,4,4,4,"YES"
1.52566693513654,1,4.05133387027308,4.52566693513654,1,1.47433306486346,1,1,1,1,1,1,5,3,4.52566693513654,2,2,2,1.47433306486346,2,2,1.52566693513654,2,2,2,2,2,2,1,1,1,1.47433306486346,2,1,1,1,1,2,1.52566693513654,1,1,1,1,1,1,1,1,1,1.47433306486346,1.47433306486346,2,1.47433306486346,2,1.47433306486346,1.47433306486346,1.47433306486346,1,2,1.52566693513654,2,3.52566693513654,1.52566693513654,1.52566693513654,2.05133387027308,3,2.47433306486346,3,1.52566693513654,1.52566693513654,2.47433306486346,1,1,3.52566693513654,1,1,1,1,1,1,1,1,1,1,1,1,3.47433306486346,3.47433306486346,4,4,4,4,4,4,"YES"
