"MSBG01","MSBG03","MSBG04","MSBG05","MSBG06A","MSBG06B","MSBG06C","MSBG06D","MSBG06E","MSBG06F","MSBG06G","MSBG06H","MSBG07A","MSBG07B","MSBG09","MSBG10A","MSBG10B","MSBG10C","MSBG10D","MSBG10E","MSBG10F","MSBG10G","MSBG10H","MSBG10I","MSBG10J","MSBG10K","MSBG10L","MSBG10M","MSBG12A","MSBG12B","MSBG13A","MSBM16A","MSBM17A","MSBM18A","MSBM18B","MSBM18C","MSBM18D","MSBM18E","MSBM18F","MSBM18G","MSBM18H","MSBM18I","MSBM18J","MSBM18K","MSBM18L","MSBM18M","MSBM18N","MSBM18O","MSBM19A","MSBM19B","MSBM19C","MSBM19D","MSBM19E","MSBM19F","MSBM19G","MSBM20A","MSBM20B","MSBM20C","MSBM20D","MSBM20E","MSBM20F","MSBM20G","MSBM20H","MSBM20I","MSBM20J","MSBM20K","MSBM20L","MSBM21A","MSBM21B","MSBM21C","MSBM21D","MSBM21E","MSBM21F","MSBM21G","MSBM21H","MSBM21I","MSBM22A","MSBM22B","MSBM22C","MSBM22D","MSBM22E","MSBM22F","MSBM22G","MSBM22H","MSBM22I","MSBM23A","MSBM23B","MSBM23C","MSBM23D","MSBM23E","MSBM23F","MSBM23G","MSBM23H","Target"
1,1,3.27709099231288,5,1,1.13854549615644,1,1,1,1,1,1,6,6,5,2,2,2,1,2,2,2,2,1.86145450384356,2,2,2,2,1.13854549615644,1,1,1.13854549615644,1.86145450384356,2,1.86145450384356,2.13854549615644,4,4,3.13854549615644,2,2,2,2.86145450384356,2.86145450384356,2.86145450384356,3.72290900768712,1.86145450384356,2.86145450384356,1,2,2,1.86145450384356,2,1.13854549615644,1,3.13854549615644,2.86145450384356,1,4,4,1,4,3.72290900768712,4,4,1,3.86145450384356,1.13854549615644,1.13854549615644,1.86145450384356,2,1,2.86145450384356,1,2.86145450384356,2,2.13854549615644,1.13854549615644,2,2,1.13854549615644,2,1.13854549615644,1.86145450384356,3,4,4,4,4,4,4,4,4,"YES"
1,2.90261135320179,2.90261135320179,4.90261135320179,1,1.90261135320179,1,1.90261135320179,1,2,1.90261135320179,1.09738864679821,1,1,5.09738864679821,1.90261135320179,1.90261135320179,1.90261135320179,1.90261135320179,2,2,2,1.09738864679821,2,1.90261135320179,2,2,2,2,2,1,1,2,2,1,2,2,3,2,2.90261135320179,1.90261135320179,2,1.90261135320179,1.90261135320179,3,2,1.90261135320179,2.09738864679821,1.90261135320179,1.09738864679821,2,1.90261135320179,2,1,1,2,1,1.90261135320179,3.09738864679821,2.90261135320179,2.90261135320179,1.09738864679821,1.09738864679821,1,1.90261135320179,2.90261135320179,2,1,1,3.09738864679821,1,1,4,1,1,1,1.90261135320179,1.90261135320179,1.90261135320179,2,1.90261135320179,1.90261135320179,2,2,2,3.90261135320179,4,4,3.09738864679821,4,4,4,4,"YES"
1,3,2.60401909449138,5,1,2,1,2,1.39598090550862,1.60401909449138,1.60401909449138,1,1,1,4.60401909449138,1.60401909449138,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1.39598090550862,1,2,1.60401909449138,1,2,2.39598090550862,3,2,2.60401909449138,2,1.60401909449138,2,1.60401909449138,2.60401909449138,2,1.60401909449138,2,1.60401909449138,1.39598090550862,1.60401909449138,2,2,1,1,1.60401909449138,1,1.60401909449138,3,3.39598090550862,3,1.39598090550862,1,1,1.60401909449138,3.39598090550862,2,1,1,2.20803818898275,1.39598090550862,1.39598090550862,3.60401909449138,1,1,1,1.60401909449138,1.60401909449138,1.60401909449138,1.60401909449138,1.60401909449138,2,1.60401909449138,1.60401909449138,1.60401909449138,4,4,4,3.39598090550862,4,4,4,4,"YES"
1.04535784758627,1,2.95464215241373,4.90928430482745,1,1.04535784758627,1,1.95464215241373,1,1,1.95464215241373,2,5.04535784758627,2.04535784758627,5.90928430482745,2,2,1.04535784758627,1.04535784758627,1.95464215241373,1.95464215241373,2,2,2,2,2,2,2,1.04535784758627,1,1,2,2,2,2,2,2.04535784758627,3.95464215241373,2.04535784758627,2,1.04535784758627,2,1.95464215241373,1.95464215241373,2,2.04535784758627,2,2.04535784758627,1.04535784758627,1.04535784758627,2,1.04535784758627,2,1,1,3.95464215241373,3.86392645724118,1.04535784758627,3.95464215241373,3.90928430482745,1.04535784758627,3.95464215241373,3.95464215241373,3.95464215241373,3.90928430482745,1.04535784758627,4,3.86392645724118,3.95464215241373,1.04535784758627,3.90928430482745,1.04535784758627,1.09071569517255,1.95464215241373,3.95464215241373,3.90928430482745,3.95464215241373,3.95464215241373,4,3.95464215241373,3.90928430482745,4,3.95464215241373,4,4,4,4,4,4,4,4,4,4,"YES"
1,1,1.10085595678538,4.05042797839269,1,1,1,1.05042797839269,1,1,1.05042797839269,1.05042797839269,5,4.84871606482193,4.10085595678538,2,2,1.94957202160731,1.94957202160731,2,2,2,1.05042797839269,2,2,2,2,2,1,1,1,2,2,1.05042797839269,1.05042797839269,2,2,3.05042797839269,2,2,1,2,1.05042797839269,1.05042797839269,2,1.05042797839269,1.05042797839269,2.94957202160731,1.94957202160731,1.94957202160731,2,1.94957202160731,2,1.94957202160731,1.94957202160731,3.05042797839269,2.10085595678538,1,4,4,1,4,3.05042797839269,4,4,1,4,3.05042797839269,2.10085595678538,1,1.15128393517807,2.89914404321462,1,1.05042797839269,4,4,3.05042797839269,2.10085595678538,3.05042797839269,2.10085595678538,2.10085595678538,2.10085595678538,2.10085595678538,2.10085595678538,2.10085595678538,4,4,4,4,4,4,4,4,"YES"
1,1,2.03927468694746,3.96072531305254,1.03927468694746,1,1,1,1,1,1,1,5.03927468694746,6,5,2,2,2,1.96072531305254,2,2,2,2,2,2,2,1.03927468694746,2,1,1,1,1.03927468694746,2,3,2,3.96072531305254,4,4,4,3.92145062610507,2.96072531305254,3.92145062610507,2,3.92145062610507,3.96072531305254,3.96072531305254,2,3.96072531305254,2,2,1.03927468694746,1.03927468694746,1.03927468694746,1,1,2.03927468694746,1.03927468694746,3.88217593915761,2.07854937389493,3,1.96072531305254,1.03927468694746,3.96072531305254,4,3.96072531305254,1.96072531305254,3.92145062610507,1.96072531305254,1.03927468694746,1.96072531305254,1,2,2.96072531305254,1.03927468694746,1.07854937389493,1,2,1.03927468694746,2,1.03927468694746,2,1.03927468694746,1.03927468694746,2.92145062610507,2.96072531305254,4,3,4,4,4,4,4,4,"YES"
1,1,3.42084758495912,4.71042379247956,1,1,1,1.71042379247956,1.71042379247956,1,1,1,5.71042379247956,5.28957620752044,5,2,2,2,1.28957620752044,2,2,2,2,2,2,2,1.71042379247956,2,1,1,1,1,2,3.71042379247956,3.42084758495912,3.28957620752044,4,4,4,4,3.71042379247956,3.28957620752044,3.42084758495912,2.57915241504088,3.28957620752044,4,3.42084758495912,4,2,2,1.71042379247956,1.71042379247956,1.71042379247956,1,1,2,1,3.28957620752044,3.42084758495912,3.71042379247956,1.28957620752044,2.42084758495912,1.86872862256132,3.28957620752044,4,2.71042379247956,4,2,1.71042379247956,2,1.71042379247956,1.28957620752044,3,1,1,1.71042379247956,1.28957620752044,1,1.28957620752044,1,1.28957620752044,1,1,1.57915241504088,3,4,3.71042379247956,4,4,4,4,4,4,"YES"
1,1.5041559538804,3.4958440461196,2.5041559538804,1.4958440461196,1.4958440461196,1.4958440461196,1.4958440461196,2,1,1,2,4.4875321383588,2.5041559538804,3.5041559538804,2,2,2,1.4958440461196,2,1.5041559538804,2,2,2,2,2,2,2,1.5041559538804,1,1,2,2,1.5041559538804,1,1.5041559538804,2.5041559538804,2,1.9916880922392,2.0083119077608,1,1.5041559538804,1,1,2,2,1,1.5041559538804,2,2,2,2,2,2,2,2.5041559538804,1.5041559538804,3,3.4958440461196,2.5041559538804,2.9916880922392,2.5041559538804,1.5041559538804,2.0083119077608,3,3.4958440461196,2.0083119077608,1,1,2,3.4958440461196,2.4958440461196,2,1.9916880922392,1,1.5041559538804,3,2.4958440461196,4,3,2,2.5124678616412,1.5041559538804,2,2.5041559538804,1,2.4958440461196,3.0083119077608,4,4,4,4,4,"YES"
1,1.4967623995617,3.5032376004383,2.4967623995617,1.5032376004383,1.5032376004383,1.5032376004383,1.5032376004383,2,1,1,2,4.50971280131489,2.4967623995617,3.4967623995617,2,2,2,1.5032376004383,2,1.4967623995617,2,2,2,2,2,2,2,1.4967623995617,1,1,2,2,1.4967623995617,1,1.4967623995617,2.4967623995617,2,2.00647520087659,1.99352479912341,1,1.4967623995617,1,1,2,2,1,1.4967623995617,2,2,2,2,2,2,2,2.4967623995617,1.4967623995617,3,3.5032376004383,2.4967623995617,3.00647520087659,2.4967623995617,1.4967623995617,1.99352479912341,3,3.5032376004383,1.99352479912341,1,1,2,3.5032376004383,2.5032376004383,2,2.00647520087659,1,1.4967623995617,3,2.5032376004383,4,3,2,2.49028719868511,1.4967623995617,2,2.4967623995617,1,2.5032376004383,2.99352479912341,4,4,4,4,4,"YES"
1,1,1.99115550424904,4.00884449575096,1,1.00884449575096,1,2,1,1,1.00884449575096,1.00884449575096,3,3,4,1.00884449575096,1.00884449575096,2,1.99115550424904,1,2,2,1.99115550424904,2,2,2,2,2,1.00884449575096,1.00884449575096,1,1.00884449575096,1.99115550424904,1,1,1.00884449575096,1,1,1,1,1.00884449575096,1,1,1,1,1,1,1,1.99115550424904,2,1.99115550424904,1.00884449575096,1.99115550424904,1,1,2,1.99115550424904,2.99115550424904,2,2.00884449575096,3.98231100849807,2.00884449575096,1.01768899150193,1.00884449575096,1.01768899150193,2.99115550424904,2,1,1,3.99115550424904,2,1,4,1,2.00884449575096,1,2,2.00884449575096,1,1,1,1.00884449575096,1,2,2.99115550424904,4,4,4,4,4,4,4,4,"YES"
1,1,1,4.18406156706624,1,2,1,2,1,1,1.18406156706624,2,3,3,4.81593843293376,2,2,2,1,1.81593843293376,2,2,1.81593843293376,2,2,2,2,2,1.18406156706624,1.18406156706624,1,2,1.81593843293376,1,1,1.18406156706624,1.81593843293376,2.63187686586753,1,1.81593843293376,1.18406156706624,1,1,1,1,1,1,1,1.81593843293376,1.18406156706624,1.81593843293376,1.18406156706624,1.81593843293376,1,1,2,1.81593843293376,2,2.81593843293376,2.18406156706624,2,3,3,2,2.18406156706624,2.81593843293376,1.18406156706624,1,1,3,1.18406156706624,1,4,1,1.36812313413247,1,1.18406156706624,1.36812313413247,1,1,1.81593843293376,1.18406156706624,1,1.18406156706624,1.18406156706624,4,4,4,4,4,4,4,4,"YES"
1,1.71773581393063,3.92339627910405,4.28226418606937,1,1.35886790696532,1,1,1.35886790696532,1,1,1.64113209303468,3,7.92339627910405,5.35886790696532,2,2,2,1.64113209303468,2,2,2,1.35886790696532,2,2,2,2,2,1.35886790696532,1.35886790696532,1,1.35886790696532,2,1,1,1,1,1,1.64113209303468,1.64113209303468,1.64113209303468,1.64113209303468,1,1.64113209303468,1,1,1,1,1,1.64113209303468,2,2,1.64113209303468,1.64113209303468,1.64113209303468,1.35886790696532,1,1,1,1,3.35886790696532,1,1,1,1.35886790696532,2.35886790696532,1,1,1,1.71773581393063,1.64113209303468,1,1,1,1,1.64113209303468,1.64113209303468,2.28226418606937,3,2.64113209303468,3,2.64113209303468,2,3,3.64113209303468,4,4,3.64113209303468,4,4,4,4,4,"YES"
1.72248369315639,1,4.27751630684361,4.27751630684361,1.72248369315639,1.72248369315639,1,1,1,1,1,1.27751630684361,4.44496738631278,7.55503261368722,5,1.27751630684361,2,1.27751630684361,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1.27751630684361,1.72248369315639,1.72248369315639,1.72248369315639,1.72248369315639,1.72248369315639,2,2,2,2,1.72248369315639,2,1.72248369315639,1.72248369315639,1.72248369315639,1.72248369315639,1,2,1.27751630684361,2,1.27751630684361,2,2,1.72248369315639,1.72248369315639,1.72248369315639,1.72248369315639,1.72248369315639,2.27751630684361,1.72248369315639,1.72248369315639,1.72248369315639,1.72248369315639,2,1.72248369315639,1,1,1,1.27751630684361,1,1,1,1,1.27751630684361,1.27751630684361,1.55503261368722,1.55503261368722,1.55503261368722,1.55503261368722,1.55503261368722,1.27751630684361,1.55503261368722,1.83254892053083,4,4,4,4,4,4,4,4,"YES"
1.24789468199015,1,4.24789468199015,5,1.24789468199015,1,1,1.75210531800985,1.75210531800985,1,1,1,6,5.24789468199015,5.24789468199015,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1.24789468199015,2,3.75210531800985,3.75210531800985,3.24789468199015,4,3.75210531800985,3.50421063601971,3.75210531800985,4,3,3.50421063601971,2,2.75210531800985,3.50421063601971,3.75210531800985,4,1.75210531800985,1.75210531800985,1.75210531800985,1.75210531800985,2,1,1,2,1,2.50421063601971,4,4,1,3,1.24789468199015,3.24789468199015,3.75210531800985,2.75210531800985,3.75210531800985,2,1.75210531800985,1.75210531800985,1.75210531800985,1,2.50421063601971,1,1,1.75210531800985,1,1,1,1,1,1,1,1,2.50421063601971,4,4,4,4,4,4,4,4,"YES"
1,1,4,5,1,1,1,1.24923140648752,1.24923140648752,1,1,1,6,5,4.24923140648752,2,2,2,1.75076859351248,2,2,2,1.24923140648752,2,2,2,2,2,1,1,1,1.75076859351248,2,3.24923140648752,1.74769421946257,2.24923140648752,3.24923140648752,4,4,3.24923140648752,3.24923140648752,3,2.49846281297505,1.24923140648752,2.24923140648752,4,2.49846281297505,4,1.24923140648752,2,1.24923140648752,2,2,1,1,3.50153718702495,1.75076859351248,1.49846281297505,4,4,1,2.24923140648752,3.25230578053743,3.75076859351248,4,1.49846281297505,4,2,2,2,1.24923140648752,1,3,1,1.75076859351248,2,1,1,1,1,1,1,1,1,1.49846281297505,4,4,4,4,4,4,4,4,"YES"
1,1,3.3140626787208,4.3140626787208,1,1,1,1,1,1,1,1.6859373212792,3,3,6,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1.6859373212792,2,1,1,2,1,2,1,1.6859373212792,1.3140626787208,1.6859373212792,1.3140626787208,1,1.6859373212792,1,1,1.6859373212792,1,1,1,1.6859373212792,1,1,1,1.3140626787208,1,2.6859373212792,2,1.3140626787208,3.3140626787208,1.3140626787208,1.3140626787208,1,2,4,2,1,1,4,1,1,4,1,1,1,1.6859373212792,1.3140626787208,2,1,1,1,1,1,1.6859373212792,4,4,4,4,4,4,4,4,"YES"
1,1,3.89259599568322,5,1,1,1,1,1,1,1,1,3.21480800863355,3.21480800863355,5.89259599568322,2,2,1.89259599568322,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,2,1.10740400431678,1.89259599568322,1,1,1.89259599568322,1,1.89259599568322,1,1,1,1,1,1,1.10740400431678,1,1,1,1.10740400431678,1.10740400431678,1.89259599568322,1,1.89259599568322,2.10740400431678,2.10740400431678,3.89259599568322,2,1.89259599568322,1,2,3.89259599568322,2,1,1,3.78519199136645,1,1,3.89259599568322,1,1,1,1.10740400431678,1.89259599568322,1.89259599568322,1,1,1,1,1,1,4,4,4,4,4,4,4,4,"YES"
1.69532461208291,2,3,4.39064922416583,1,2,1,1,1.30467538791709,1.30467538791709,1.30467538791709,2,6.91402616375126,2.69532461208291,5.30467538791709,2,2,2,2,2,2,2,2,2,1.69532461208291,1.69532461208291,2,1.30467538791709,2,2,1.30467538791709,1,2,2,1,1.69532461208291,1.30467538791709,2,3,2,1.69532461208291,2,1,1.30467538791709,2,2.30467538791709,1,2,1.69532461208291,1.69532461208291,1,1,1,1.69532461208291,1,2.39064922416583,1,2.30467538791709,2.69532461208291,2.69532461208291,2.69532461208291,2.69532461208291,3,2.30467538791709,2.69532461208291,2.69532461208291,3,1,1.69532461208291,2.30467538791709,2,1,3,1,2.69532461208291,1.69532461208291,2,2,2.30467538791709,1.30467538791709,2,2,1.69532461208291,1.30467538791709,1.30467538791709,2.60935077583417,2.30467538791709,3,4,4,4,4,4,"YES"
1,2,2.62167089758441,3.37832910241559,1,2,1,1,2,1.62167089758441,1.62167089758441,2,7.86501269275323,2,5.24334179516882,2,2,2,1.62167089758441,2,2,1.62167089758441,2,2,1.37832910241559,1.37832910241559,2,2,2,2,1.62167089758441,1.37832910241559,2,2.37832910241559,1.37832910241559,1.75665820483118,2.37832910241559,2.37832910241559,2.62167089758441,2.37832910241559,1.37832910241559,2.37832910241559,1.37832910241559,2,2.37832910241559,3,1.37832910241559,2.75665820483118,1,1.37832910241559,1.37832910241559,1.37832910241559,1.37832910241559,1,1,1,1,2.62167089758441,2,2,1.62167089758441,2.37832910241559,3,3,2.75665820483118,2,3,1.37832910241559,1,3,2,1,3,1,2,1,2,1.62167089758441,2.62167089758441,2,2,1.62167089758441,1.37832910241559,2,2,4,3.37832910241559,3.37832910241559,4,4,4,4,4,"YES"
1,1,3.08864014595747,4,1,1.95567992702127,1,1,1,1,1,1,3.1329602189362,6,5,2,2,2,1.95567992702127,2,2,2,2,1.04432007297873,1.04432007297873,2,1.04432007297873,2,1,1,1,2,1.95567992702127,1,1,1,1,1,1,1,1,1,1.04432007297873,1,1.04432007297873,1,1,1,1,2,2,1,2,1,1,2.95567992702127,1.95567992702127,3,3.95567992702127,4,2.95567992702127,3.95567992702127,2.95567992702127,4,2.08864014595747,2.95567992702127,4,1.04432007297873,1.04432007297873,3.95567992702127,1,1.04432007297873,2.95567992702127,1,1.04432007297873,1,1.95567992702127,1,2,1,1.04432007297873,2,1.08864014595747,3,3.91135985404253,4,4,4,4,4,4,4,4,"YES"
1,1.67265273956582,3,4,1,1.32734726043418,1,1,1.67265273956582,1,1,1.67265273956582,3,6,5.67265273956582,2,2,2,1.32734726043418,2,2,2,1.32734726043418,1.67265273956582,1.67265273956582,2,1.67265273956582,2,1.67265273956582,1.67265273956582,1,1.32734726043418,2,1,1,1,1.67265273956582,1,1,1,1,1,1,1,1,1,1,1,1.67265273956582,1.32734726043418,2,1.67265273956582,2,1.67265273956582,1.67265273956582,3,2,2.32734726043418,4,3.32734726043418,3,3.32734726043418,3,3.32734726043418,2.67265273956582,3,3.32734726043418,1,1,3.32734726043418,1,1,3,1,1,1,1.32734726043418,1,1.32734726043418,1,1,1.32734726043418,1,1.65469452086836,1.98204178130254,3.32734726043418,3.32734726043418,3.32734726043418,4,4,4,4,4,"YES"
2,1.60607908456586,2,2.39392091543414,1.60607908456586,2,1.60607908456586,1.60607908456586,1,1,1,2,9,7.81823725369759,3.39392091543414,2,2,2,2,1.60607908456586,2,2,2,2,2,2,1.39392091543414,1.39392091543414,1.60607908456586,1.60607908456586,1,1.60607908456586,2,2,2,1.60607908456586,2,1.60607908456586,2,2,2,1.60607908456586,1.60607908456586,1.60607908456586,1.60607908456586,1.60607908456586,1.60607908456586,1.60607908456586,1.60607908456586,1,1,1,1,1,1,2.60607908456586,2,2.60607908456586,3,3,3,2.39392091543414,2.39392091543414,3,3,2.60607908456586,2,2.60607908456586,2,3,2.60607908456586,2,3,2,2.60607908456586,2,2.39392091543414,2,2,2,2,2,2,2,2,2.81823725369759,2.39392091543414,4,4,4,4,4,4,"YES"
2,2.76021691597998,1.23978308402002,2,2,2,1.23978308402002,2,1.76021691597998,1.76021691597998,1,2,9,9,3.76021691597998,2,2,2,2,2,2,2,2,2,2,2,1.76021691597998,1,2,2,1.76021691597998,2,2,2.76021691597998,2,3.52043383195996,2.76021691597998,2.76021691597998,2,2.76021691597998,2.76021691597998,2.76021691597998,2.76021691597998,2,2.76021691597998,2.76021691597998,2,3.52043383195996,2,1,1.76021691597998,1.76021691597998,1.76021691597998,1,1,2.23978308402002,2,3,3,3,3,2,2,2.23978308402002,3,3,2.76021691597998,2.23978308402002,2,2.23978308402002,2.23978308402002,2,3,2,2.23978308402002,2.76021691597998,3.52043383195996,2.76021691597998,2.76021691597998,1.23978308402002,2,2.76021691597998,2,2,2,4,2.76021691597998,3.23978308402002,4,4,4,4,4,"YES"
1,1,2,3.24372147838585,2,1.24372147838585,1,1,2,1.75627852161415,1,1,3,4.5125570432283,5,2,2,1.24372147838585,1.75627852161415,2,2,2,2,2,2,2,1.24372147838585,2,1,1,1,1.24372147838585,2,1,1,1,1.75627852161415,2,1.75627852161415,1,1.24372147838585,1,1.75627852161415,1,1.75627852161415,1,1,1,2,1,1.24372147838585,1,1.24372147838585,2,2,3,2.5125570432283,1,4,3,2,3,3,4,2.4874429567717,1.75627852161415,4,2,2,1.75627852161415,1.75627852161415,2,1.75627852161415,2,2.24372147838585,2,2,2,2,1.75627852161415,2.5125570432283,2,2.75627852161415,2.24372147838585,3,4,4,4,4,4,4,4,4,"YES"
1,1,3.29164743935689,2.35417628032155,2,1.64582371967845,1,1,2,1.35417628032155,1,1.64582371967845,3,3.70835256064311,4.35417628032155,2,2,1,2,1.35417628032155,2,2,2,2,2,2,1,2,1,1,1,1.64582371967845,2,1,1,1,1.35417628032155,1.35417628032155,1.35417628032155,1,1,1,1.35417628032155,1,1.35417628032155,1,1,1,1.35417628032155,1.64582371967845,1.64582371967845,1.64582371967845,1.64582371967845,2,2,3,3,1.64582371967845,3.35417628032155,3,2,2.35417628032155,3,4,2.64582371967845,2,3.35417628032155,2,2,2.64582371967845,2,2,2.64582371967845,2,2.64582371967845,2,2.64582371967845,2,2.64582371967845,2,2.35417628032155,2,2.35417628032155,2.64582371967845,2.35417628032155,4,4,4,4,4,4,4,4,"YES"
1,1,2.82559345569462,5,1,1.17440654430538,1,1.17440654430538,1,1.17440654430538,1,1,5.82559345569462,6,4.17440654430538,2,2,1.82559345569462,2,2,2,2,2,2,2,2,1.82559345569462,1.17440654430538,1,1,1,1.82559345569462,2,3.17440654430538,1.34881308861077,2.34881308861077,2.34881308861077,3.17440654430538,2.82559345569462,2.34881308861077,2,2.17440654430538,2,3,3.17440654430538,2.34881308861077,1.82559345569462,3.17440654430538,1.82559345569462,1.17440654430538,1.82559345569462,2,2,1,1,1.82559345569462,1.82559345569462,2.65118691138923,3.17440654430538,3.17440654430538,2,3,1.82559345569462,2.17440654430538,3.65118691138923,2.65118691138923,3.17440654430538,2.17440654430538,2.17440654430538,1.82559345569462,2,3.17440654430538,1.82559345569462,2.34881308861077,2,3.17440654430538,3.17440654430538,2,3,3,2,3,2.17440654430538,3.17440654430538,2.82559345569462,3.47678036708385,3.47678036708385,3.65118691138923,3.65118691138923,4,4,3.65118691138923,4,"YES"
1,1,3.5566163957119,3.4433836042881,1,2,1,1.22169180214405,1.77830819785595,1.22169180214405,1,1,6.5566163957119,6.77830819785595,5,2,2,1.77830819785595,1.22169180214405,2,2,2,2,2,2,2,1.77830819785595,1.22169180214405,1,1,1,1,1.22169180214405,3.22169180214405,2.22169180214405,4,3.22169180214405,3.22169180214405,2.77830819785595,2.4433836042881,2,3,2,2.22169180214405,2.4433836042881,3.22169180214405,1.77830819785595,3.22169180214405,1,1.22169180214405,1,1.22169180214405,1.22169180214405,1,1,3.33492459356785,1,1,3.22169180214405,3.22169180214405,1.22169180214405,3,3.33492459356785,3.77830819785595,3.5566163957119,1,4,2.22169180214405,3.77830819785595,1.77830819785595,2,2.4433836042881,1.77830819785595,2.4433836042881,2,2.4433836042881,3.22169180214405,1.22169180214405,2.22169180214405,2.22169180214405,2.77830819785595,2.22169180214405,3,3.22169180214405,3.5566163957119,2.5566163957119,2.5566163957119,2,2.77830819785595,4,4,3.5566163957119,4,"YES"
1.62181326979771,1,2,4.62181326979771,1.62181326979771,1.62181326979771,1,1,1,1,1,1,5,6,4.37818673020229,2,2,2,2,2,2,2,1.62181326979771,1.62181326979771,1.62181326979771,2,2,1.37818673020229,1,1,1,1,2,1.62181326979771,1,2,2,2.37818673020229,2.62181326979771,2.62181326979771,2,2.24362653959543,2,1.62181326979771,2,3,1.62181326979771,2.62181326979771,2,1,2,2,2,2,2,2,1,2.24362653959543,4,3.24362653959543,1.37818673020229,3.62181326979771,3.24362653959543,2.62181326979771,3,2,3,1,1,2.37818673020229,1,1,3,1,1.37818673020229,1,2,1,1,1,1.37818673020229,1.37818673020229,1.37818673020229,1.37818673020229,1.75637346040457,4,4,3.62181326979771,4,4,4,4,4,"YES"
2,1,2,5,1.99719468341209,1.99719468341209,1,1,1,1.00280531658791,1.00280531658791,1,5.00280531658791,6,4.00280531658791,2,2,2,2,2,2,2,1.99719468341209,2,2,2,2,1.00280531658791,1,1,1,1,2,2.00280531658791,1.00280531658791,2,2,2,2.99719468341209,2.99719468341209,2,3,2,2,2,2.99719468341209,2,3,1.99719468341209,1,1.99719468341209,1.99719468341209,1.99719468341209,1.99719468341209,1.99719468341209,2,1.00280531658791,2.99719468341209,4,3.99719468341209,1.00280531658791,3.99719468341209,3.99438936682418,2.99719468341209,3,2.00280531658791,3,1.00280531658791,1.00280531658791,2,1.00280531658791,1.00280531658791,3,1.00280531658791,1.00280531658791,1.00280531658791,2,1.00280531658791,1.00280531658791,1.00280531658791,1.00280531658791,1.00280531658791,1.00280531658791,1.00280531658791,1.00280531658791,4,4,4,4,4,4,4,4,"YES"
1,1,4.34920383337885,5,2,2,1,1,1.32539808331057,1,1,1.32539808331057,6,5.67460191668943,5.32539808331057,2,2,2,1,2,2,2,2,2,2,2,1.67460191668943,2,1,1,1,1.32539808331057,1.67460191668943,1.32539808331057,1,2,1.67460191668943,1.67460191668943,1.67460191668943,1.32539808331057,1.67460191668943,1,2,1.67460191668943,1,2.67460191668943,1.67460191668943,1,2,1,1.67460191668943,1.67460191668943,1.67460191668943,1,1,3.32539808331057,2,3,3.32539808331057,3,3.34920383337885,1.67460191668943,2.32539808331057,2.65079616662115,3,2.34920383337885,3.67460191668943,1,1.67460191668943,3,1.67460191668943,1.67460191668943,3.32539808331057,1.67460191668943,1,1.67460191668943,1,1.65079616662115,2,2,1.32539808331057,2,1,2.32539808331057,2.32539808331057,4,4,3.67460191668943,4,4,4,4,4,"YES"
1,1,3.05139785096981,5,1.94860214903019,1.94860214903019,1,1,1.94860214903019,1,1,2,6,5.05139785096981,5.94860214903019,2,2,2,1.05139785096981,2,2,2,2,1.94860214903019,2,2,1.05139785096981,2,1,1,1,2,1,1.94860214903019,1,2,1,1.15419355290942,1,2,1,1,1.94860214903019,1,1,1.94860214903019,1,1,2,1.05139785096981,1,1,1,1,1,3.94860214903019,1.94860214903019,3,3.94860214903019,3,2,1.05139785096981,2.89720429806039,3.94860214903019,3.05139785096981,1.05139785096981,3.05139785096981,1,1,3,1,1,3.94860214903019,1,1,1.05139785096981,1.10279570193961,3.05139785096981,2,2,2,2,1.05139785096981,2.94860214903019,2.94860214903019,4,4,3,4,4,3.94860214903019,3.84580644709058,4,"YES"
2,1.6179348921869,1.6179348921869,3.3820651078131,1,1.6179348921869,1,1,1,1,1,1.6179348921869,1.76413021562621,2.3820651078131,5.3820651078131,2,2,1.6179348921869,1.6179348921869,2,2,2,2,2,1.3820651078131,2,2,2,1.6179348921869,1.6179348921869,1,1.6179348921869,2,3.3820651078131,2,3.3820651078131,4,4,3.6179348921869,4,3,4,2,1,2.14619532343931,3.3820651078131,1.3820651078131,2.76413021562621,1.3820651078131,1.3820651078131,1.3820651078131,1.3820651078131,1.3820651078131,1.3820651078131,1.3820651078131,3,2,1.3820651078131,3.3820651078131,3.3820651078131,1,3.6179348921869,2.3820651078131,2.3820651078131,4,1.3820651078131,4,2.6179348921869,2.6179348921869,1,1.6179348921869,2.85380467656069,1.3820651078131,1,3.3820651078131,2.3820651078131,1.6179348921869,1,1,1,1.3820651078131,1,1.3820651078131,1.3820651078131,1.76413021562621,3.6179348921869,4,4,4,4,4,4,4,"YES"
