"MSBG01","MSBG03","MSBG04","MSBG05","MSBG06A","MSBG06B","MSBG06C","MSBG06D","MSBG06E","MSBG06F","MSBG06G","MSBG06H","MSBG07A","MSBG07B","MSBG09","MSBG10A","MSBG10B","MSBG10C","MSBG10D","MSBG10E","MSBG10F","MSBG10G","MSBG10H","MSBG10I","MSBG10J","MSBG10K","MSBG10L","MSBG10M","MSBG12A","MSBG12B","MSBG13A","MSBM16A","MSBM17A","MSBM18A","MSBM18B","MSBM18C","MSBM18D","MSBM18E","MSBM18F","MSBM18G","MSBM18H","MSBM18I","MSBM18J","MSBM18K","MSBM18L","MSBM18M","MSBM18N","MSBM18O","MSBM19A","MSBM19B","MSBM19C","MSBM19D","MSBM19E","MSBM19F","MSBM19G","MSBM20A","MSBM20B","MSBM20C","MSBM20D","MSBM20E","MSBM20F","MSBM20G","MSBM20H","MSBM20I","MSBM20J","MSBM20K","MSBM20L","MSBM21A","MSBM21B","MSBM21C","MSBM21D","MSBM21E","MSBM21F","MSBM21G","MSBM21H","MSBM21I","MSBM22A","MSBM22B","MSBM22C","MSBM22D","MSBM22E","MSBM22F","MSBM22G","MSBM22H","MSBM22I","MSBM23A","MSBM23B","MSBM23C","MSBM23D","MSBM23E","MSBM23F","MSBM23G","MSBM23H","Target"
1.98576233931817,2.98576233931817,2.01423766068183,2.02847532136366,2,1.01423766068183,1,1,1,1.98576233931817,1,1.01423766068183,2.97152467863634,2.98576233931817,5.01423766068183,2,2,2,2,1.01423766068183,1,1.98576233931817,2,2,2,1.98576233931817,2,1.98576233931817,2,2,1.01423766068183,2,2,2.02847532136366,3.01423766068183,2.02847532136366,2.98576233931817,2.98576233931817,2,3.01423766068183,3.01423766068183,3.01423766068183,3.01423766068183,2.02847532136366,2.02847532136366,3,2.01423766068183,3.01423766068183,1,1,1.98576233931817,1.98576233931817,1.98576233931817,2,2,3.01423766068183,2.98576233931817,1,3.01423766068183,3.01423766068183,2.97152467863634,3.01423766068183,2.98576233931817,3.01423766068183,3.01423766068183,1.98576233931817,3.01423766068183,3.01423766068183,2.98576233931817,2.01423766068183,1.98576233931817,2.98576233931817,1.98576233931817,1.98576233931817,3.01423766068183,2.98576233931817,2.98576233931817,2.98576233931817,3,2,2.01423766068183,3,2.98576233931817,3,2.98576233931817,3.01423766068183,3.01423766068183,3.98576233931817,4,4,4,4,4,"YES"
1,1,2.87393914628774,4,1.87393914628774,1.87393914628774,1,1,2,1,1.12606085371226,1.87393914628774,6.12606085371226,3,5.87393914628774,1.87393914628774,2,2,1.12606085371226,2,2,1.87393914628774,2,2,2,2,2,2,1.87393914628774,1.87393914628774,1,2,2,1.12606085371226,1,1.87393914628774,2,2,1,1,1,1,1,1,1.12606085371226,1.12606085371226,1,1.12606085371226,1,1.12606085371226,1.12606085371226,1.12606085371226,1.12606085371226,1,1,1.87393914628774,1,3,2.12606085371226,2,3.12606085371226,1.87393914628774,1.87393914628774,1,1,4,3.12606085371226,1,1,4,1,1,4,1,1.87393914628774,1,2,2.12606085371226,2.87393914628774,2.74787829257548,1.87393914628774,2.87393914628774,2,2,2.87393914628774,3.62181743886322,3.62181743886322,3.62181743886322,4,4,4,4,4,"YES"
1.2883442924358,1,2.57668858487159,4.2883442924358,1,1.2883442924358,1,1,1.7116557075642,1,1.7116557075642,1.2883442924358,6.42331141512841,3.86503287730739,5,1,2,2,2,1.7116557075642,2,1,2,2,2,2,2,2,1,1,1,2,2,1.7116557075642,1,1.2883442924358,1.7116557075642,1.7116557075642,1,1,1,1,1,1.2883442924358,1.7116557075642,2.2883442924358,1,1.7116557075642,1.2883442924358,2,2,2,2,1.2883442924358,1.2883442924358,1,1,3.2883442924358,2.7116557075642,1.7116557075642,4,1,1,1,1,4,3.42331141512841,1,1,4,1.2883442924358,1,4,1,1,1,2.57668858487159,3,2,1,1.2883442924358,2,2,2.2883442924358,2.2883442924358,1,1.57668858487159,1.57668858487159,4,3.7116557075642,4,3.7116557075642,3.7116557075642,"YES"
1,1,2,4,2,1.32123217056505,1,1,1,1,1,1.32123217056505,4.35753565886989,2.67876782943495,4.32123217056505,2,2,2,2,2,2,1.67876782943495,1.32123217056505,2,2,2,2,2,1,1,1,2,2,2.32123217056505,1,2,3,3.32123217056505,1.67876782943495,1.67876782943495,1,1,1.64246434113011,1.67876782943495,1.67876782943495,2.64246434113011,1,2.64246434113011,1.67876782943495,1.67876782943495,1.32123217056505,1.67876782943495,2,1,1.67876782943495,2.67876782943495,1.67876782943495,1,3.67876782943495,3,1.32123217056505,2.32123217056505,2.32123217056505,2,3.32123217056505,2.32123217056505,3.32123217056505,1.67876782943495,1,2,1.67876782943495,2,1.32123217056505,1,2.35753565886989,2,2,2,2.64246434113011,2,2,2.64246434113011,1.67876782943495,2.64246434113011,2,4,4,4,3.67876782943495,4,4,4,4,"YES"
1,1,2,4,2,1.20200531720184,1,1,1,1,1,1.20200531720184,4.59598936559632,2.79799468279816,4.20200531720184,2,2,2,2,2,2,1.79799468279816,1.20200531720184,2,2,2,2,2,1,1,1,2,2,2.20200531720184,1,2,3,3.20200531720184,1.79799468279816,1.79799468279816,1,1,1.40401063440368,1.79799468279816,1.79799468279816,2.40401063440368,1,2.40401063440368,1.79799468279816,1.79799468279816,1.20200531720184,1.79799468279816,2,1,1.79799468279816,2.79799468279816,1.79799468279816,1,3.79799468279816,3,1.20200531720184,2.20200531720184,2.20200531720184,2,3.20200531720184,2.20200531720184,3.20200531720184,1.79799468279816,1,2,1.79799468279816,2,1.20200531720184,1,2.59598936559632,2,2,2,2.40401063440368,2,2,2.40401063440368,1.79799468279816,2.40401063440368,2,4,4,4,3.79799468279816,4,4,4,4,"YES"
1.98520776652731,2,2,3.01479223347269,1.01479223347269,2,1,2,1,2,1,2,1,1.01479223347269,5.97041553305462,1.98520776652731,2,2,1.01479223347269,2,2,2,2,2,2,2,2,1.98520776652731,2,2,1.01479223347269,2,2,1.01479223347269,1,1,3.95562329958193,3.98520776652731,1,1.01479223347269,1,1.01479223347269,1.01479223347269,1,1,1.01479223347269,1,1.01479223347269,1,1,1.01479223347269,1,1.01479223347269,1.01479223347269,1.01479223347269,1.01479223347269,1,1.01479223347269,3.98520776652731,4,1.01479223347269,1.01479223347269,1.01479223347269,3.98520776652731,1.01479223347269,1.02958446694538,3.97041553305462,1,1,1.01479223347269,1,1,1.02958446694538,1,3.95562329958193,1,3.97041553305462,1.01479223347269,3.97041553305462,1.01479223347269,1,1.01479223347269,1.01479223347269,3.98520776652731,1.01479223347269,1.02958446694538,3.98520776652731,4,4,4,4,3.98520776652731,4,"YES"
1.27679036883637,1.27679036883637,2,3.72320963116363,1.72320963116363,2,1,1.27679036883637,1.72320963116363,1.27679036883637,1,1.27679036883637,2.44641926232725,2.44641926232725,5.27679036883637,2,2,2,1,2,2,2,2,2,2,2,2,2,1.27679036883637,1.27679036883637,1,2,2,1,1,1,1.83037110650912,2.55358073767275,1,1,1.72320963116363,1,1,1,1,1,1,1,1.72320963116363,1,1.72320963116363,1,1.72320963116363,1.72320963116363,1.72320963116363,2.44641926232725,1,1,4,3.27679036883637,1.72320963116363,2.44641926232725,2.44641926232725,4,3.16962889349088,1,4,1.72320963116363,1.72320963116363,1,1,1.72320963116363,1,1.72320963116363,3.27679036883637,1.72320963116363,2.55358073767275,1.72320963116363,2.55358073767275,1,1,1.72320963116363,1.72320963116363,3.27679036883637,2.44641926232725,3.16962889349088,4,4,4,4,4,4,4,"YES"
1,1.64795253914781,3.64795253914781,4.35204746085219,1.64795253914781,1.35204746085219,1,1,1,1,1,1.35204746085219,1.35204746085219,2,6,1.64795253914781,1.64795253914781,1.64795253914781,1,2,1.35204746085219,2,1.35204746085219,2,1,1.35204746085219,2,2,2,2,1.64795253914781,1.35204746085219,2,1.70409492170438,1,1,1.35204746085219,1.35204746085219,2.35204746085219,1,1.70409492170438,1,1,1,1.70409492170438,2.35204746085219,1,1,2,2,1.64795253914781,1,1.64795253914781,2,2,1.35204746085219,1,3.29590507829562,3,2,4,2.35204746085219,1,1.35204746085219,2,4,3,1,1,3.64795253914781,1.35204746085219,1,3.64795253914781,1,1.35204746085219,1,2.70409492170438,1,2.70409492170438,2,1.35204746085219,2,1.35204746085219,2,1.64795253914781,4,4,4,4,4,4,4,4,"YES"
1.75454303389415,1,3,4.24545696610585,1,2,1,1,1,1.75454303389415,1,1.24545696610585,2.75454303389415,2.75454303389415,5.24545696610585,1.75454303389415,1.75454303389415,1.75454303389415,1,2,2,2,2,2,1.75454303389415,2,2,2,1.24545696610585,1.24545696610585,1,2,2,2.24545696610585,1,1,2,2.75454303389415,2.24545696610585,1.75454303389415,1.4909139322117,1.75454303389415,1.75454303389415,1.75454303389415,3,3,1,1,1.24545696610585,1.24545696610585,1.75454303389415,1,1.75454303389415,2,2,2,1,2.75454303389415,2.24545696610585,2.75454303389415,4,3,1.75454303389415,2,2.75454303389415,4,3,2.5090860677883,1,3,2,1,3,1.75454303389415,2,2.5090860677883,2.4909139322117,1.75454303389415,2.4909139322117,2,1.24545696610585,2,2,2.75454303389415,1,3.24545696610585,3.24545696610585,3.24545696610585,4,4,4,4,4,"YES"
1,1,3,4,1,2,1,1,1,1,1,1.06006122892722,5.06006122892722,3.18018368678167,4,2,2,2,2,1.93993877107278,2,1.06006122892722,2,2,2,2,2,2,1.06006122892722,1,1,2,2,1,1,1,1,1.93993877107278,1,1,1,1,1,1,1,1,1,1,1.93993877107278,2,2,1.93993877107278,2,1.93993877107278,1.93993877107278,1.93993877107278,1,2,1.06006122892722,2.06006122892722,3.06006122892722,1,1,1,2.87987754214555,3.06006122892722,2.93993877107278,1,1,3.06006122892722,1,1,3.06006122892722,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,"YES"
1,1,3,2.78783401986584,1.60608299006708,2,1,1,1.60608299006708,1,1,1,3.78783401986584,3,4,2,2,2,2,2,2,1,2,2,2,2,1.39391700993292,2,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1.39391700993292,2,1.39391700993292,1.39391700993292,1.39391700993292,2,2,1.39391700993292,1,2,2.21216598013416,2,3.60608299006708,1,1,1,2.39391700993292,3.60608299006708,3,1,1,3.60608299006708,1,1,3.60608299006708,1,1,1,1.60608299006708,1,1,1,1,1,1,1,1.60608299006708,3.39391700993292,4,3.39391700993292,4,4,4,4,4,"YES"
1.85364482714795,1.85364482714795,5,4.14635517285205,1,2,1,1,1,1,1,2,5.29271034570411,6,6,2,2,2,1,2,2,2,2,2,2,1.85364482714795,2,2,1.85364482714795,1.85364482714795,1,1.85364482714795,2,2.14635517285205,1.14635517285205,3.14635517285205,2.29271034570411,3,3,4,3,3.85364482714795,1.14635517285205,2,2,2.14635517285205,2,4,1,1,1.85364482714795,1.85364482714795,1,2,2,3,1,2,3,3,1.14635517285205,2,1.14635517285205,2,2.85364482714795,2.14635517285205,3,2,2,2.14635517285205,1.85364482714795,1,2,1,1.85364482714795,2,2.14635517285205,2,2.14635517285205,2.85364482714795,2,2.85364482714795,2.85364482714795,2,2.85364482714795,4,4,4,4,4,4,4,4,"YES"
1,1,3.06195724988356,4.03097862494178,1,1.03097862494178,1,1,1,1,1,2,7,6,5.03097862494178,2,2,2,1,2,2,2,2,2,2,1.96902137505822,2,2,1,1,1,1,2,3,1.03097862494178,3.03097862494178,2.06195724988356,3.96902137505822,2.03097862494178,3.03097862494178,3,3,2,2,2.96902137505822,3.96902137505822,1.03097862494178,4,1.96902137505822,1.96902137505822,1,1.96902137505822,1.96902137505822,1.03097862494178,1.03097862494178,3,1,2.96902137505822,3,3,2.96902137505822,2,2,2,1.03097862494178,3,3,1.03097862494178,1.03097862494178,3.96902137505822,1,1,3.93804275011644,1,1.96902137505822,1.03097862494178,1.06195724988356,1.03097862494178,2.03097862494178,1.03097862494178,1.03097862494178,2,1.03097862494178,2.96902137505822,2.96902137505822,4,3.03097862494178,4,4,4,4,4,4,"YES"
1.19611438643187,2.60777122713625,1.80388561356813,3,1,2,1,2,1,1,1.19611438643187,2,2,2,5,2,2,1.19611438643187,1,1.19611438643187,2,1.19611438643187,2,2,2,2,2,2,2,2,1.19611438643187,2,1,1,1,1,1.19611438643187,1.19611438643187,1,1.19611438643187,2,1,1,1,1.80388561356813,1,1,1,1,2,1.19611438643187,1.80388561356813,1.19611438643187,1,1,2.80388561356813,1.19611438643187,3,2,2,3.80388561356813,2,2,2.80388561356813,2.19611438643187,4,2.19611438643187,1,1,4,1,1,4,1,1,1,1,1.80388561356813,1.80388561356813,1,1,1.80388561356813,1,1,1,3,4,3.80388561356813,3.80388561356813,4,4,4,4,"YES"
1.94915161747485,1.10169676505029,2,3,1,2,1,1.05084838252515,1,1,1,2,2.94915161747485,2.94915161747485,5.94915161747485,1.05084838252515,1.05084838252515,1,1,1.94915161747485,2,1.94915161747485,2,2,1.05084838252515,2,2,2,1.05084838252515,1.05084838252515,1,1.05084838252515,1.94915161747485,1,1,1,1,1.94915161747485,1,1,1.05084838252515,1,1,1,1.05084838252515,1.94915161747485,1,1,1.94915161747485,2,1,2,1,1,1.94915161747485,2.05084838252515,1,3,2,2,3.05084838252515,2,1.05084838252515,2.05084838252515,1.05084838252515,4,1.05084838252515,1,1,4,1,1,4,1,1,1,1.94915161747485,2,2,1.94915161747485,1,2,1.94915161747485,1.94915161747485,1.94915161747485,3.94915161747485,4,4,4,4,4,4,4,"YES"
2,1,2,3.54117747023702,1,1.45882252976298,1,1.54117747023702,1,1,1,1.45882252976298,5.45882252976298,3,5.08235494047403,2,2,2,1.45882252976298,1.54117747023702,1.54117747023702,2,2,2,2,2,2,2,1.45882252976298,1,1,1.45882252976298,2,2,2,2,3.54117747023702,3,3,2,2.54117747023702,2,1.54117747023702,1.54117747023702,2,3,2,2.45882252976298,2,2,2,2,2,1,1,3.54117747023702,2.08235494047403,1.45882252976298,3,2.54117747023702,2,3,3,3.54117747023702,2.54117747023702,1.45882252976298,3.45882252976298,2.08235494047403,2.45882252976298,1.45882252976298,2,2,1.91764505952597,1.54117747023702,3,2.54117747023702,3,3,3.45882252976298,3,2.54117747023702,4,3,3.45882252976298,3.45882252976298,4,3.45882252976298,3.45882252976298,4,4,4,4,4,"YES"
1.79990618419833,1,2,4.20009381580167,1,1,1,1.79990618419833,1,1,1,1,5.20009381580167,3,6,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,3.79990618419833,3,2.79990618419833,2.20009381580167,2.79990618419833,2,2,2,2,2.79990618419833,2,2.20009381580167,1.79990618419833,1.79990618419833,1.79990618419833,1.79990618419833,2,1,1,3.79990618419833,2.79990618419833,1,3.20009381580167,3.20009381580167,1.79990618419833,3.20009381580167,3.20009381580167,4,3,1,3.20009381580167,2.59981236839667,2,1.600281447405,2,2,1.40018763160333,1.79990618419833,3.20009381580167,2.79990618419833,3,2.79990618419833,3.20009381580167,2.79990618419833,3,4,2.79990618419833,2.79990618419833,3,4,3.20009381580167,3,4,4,4,4,4,"YES"
1,1,2.16603696532547,4.16603696532547,2,1.16603696532547,1,1,1,1,1,1.16603696532547,4.66792606934905,3,4,2,2,2,2,2,2,1.83396303467453,1.16603696532547,2,2,1.83396303467453,2,2,1,1,1,2,2,2,1,2,2.83396303467453,2.83396303467453,2,2,1,1.16603696532547,1,1.83396303467453,1.83396303467453,2,1,2,1.83396303467453,2,1,2,1.83396303467453,1,1.83396303467453,3,2,1.16603696532547,3.83396303467453,2.83396303467453,1.16603696532547,2,2.16603696532547,2.16603696532547,3,2.16603696532547,3,2,1.16603696532547,2,2,2,1.16603696532547,1.16603696532547,2.83396303467453,2,2.33207393065095,1.83396303467453,2,2.16603696532547,2,2,2,2,2,4,4,4,4,4,4,4,4,"YES"
1.09870031382889,1,3,5,1.90129968617111,2,1,1,1,1,1,1.90129968617111,3.19740062765777,3,4,2,2,2,2,1.90129968617111,1.90129968617111,1.09870031382889,1.90129968617111,2,2,1.09870031382889,2,1.90129968617111,1,1,1,1.90129968617111,2,2,1,1.90129968617111,1.90129968617111,1.90129968617111,1.90129968617111,1.90129968617111,1,1.90129968617111,1,1,1,1.90129968617111,1,1.90129968617111,1,2,1,1.90129968617111,1,1.09870031382889,1.09870031382889,2.90129968617111,2,1.90129968617111,3,2,2.09870031382889,2,2.90129968617111,2.90129968617111,3,2.90129968617111,2.90129968617111,2,2,2,2,2,2,2,2,2,3.90129968617111,1,1.90129968617111,2.90129968617111,1.90129968617111,2,2,2,2,3.90129968617111,4,4,4,4,3.90129968617111,4,4,"YES"
2,1.64396548434161,1,3,1.64396548434161,2,1,2,1,1,1.35603451565839,2,2.64396548434161,2,5.64396548434161,2,2,2,1.64396548434161,2,2,2,2,2,2,2,1.35603451565839,2,1.35603451565839,2,1.35603451565839,2,1.64396548434161,1,1,1,1.35603451565839,1.35603451565839,1,1.35603451565839,1.35603451565839,1,1,1,1,1,1,1,1.64396548434161,1.35603451565839,2,1.64396548434161,2,1,1,1.35603451565839,1.35603451565839,2.35603451565839,2,2.64396548434161,3,2,2,1.35603451565839,2.35603451565839,4,3,1,1,4,1,1,4,1,2.28793096868321,1,1.64396548434161,1.64396548434161,1,1,1,1,1.64396548434161,1.64396548434161,1.64396548434161,3.64396548434161,4,3.64396548434161,3.64396548434161,4,4,4,4,"YES"
1.64697034331039,1.70605931337923,1.35302965668961,3,1,2,1,2,1,1,1.64697034331039,2,2,2,5,2,2,1.64697034331039,1,1.64697034331039,2,1.64697034331039,2,2,2,2,2,2,2,2,1.64697034331039,2,1,1,1,1,1.64697034331039,1.64697034331039,1,1.64697034331039,2,1,1,1,1.35302965668961,1,1,1,1,2,1.64697034331039,1.35302965668961,1.64697034331039,1,1,2.35302965668961,1.64697034331039,3,2,2,3.35302965668961,2,2,2.35302965668961,2.64697034331039,4,2.64697034331039,1,1,4,1,1,4,1,1,1,1,1.35302965668961,1.35302965668961,1,1,1.35302965668961,1,1,1,3,4,3.35302965668961,3.35302965668961,4,4,4,4,"YES"
1.99109588447027,1,4.98219176894054,5,2,2,1,1,1.00890411552973,1.99109588447027,1,2,5.00890411552973,3.01780823105946,4.01780823105946,2,2,2,1.99109588447027,2,1.00890411552973,2,2,2,2,2,1,2,1,1,1,2,1.99109588447027,1.00890411552973,1,1.00890411552973,1.99109588447027,1.99109588447027,1,1.00890411552973,1,1,1.00890411552973,1,1,2,1,1,2,1,1,1,1,1,1,2.01780823105946,2,3,3.00890411552973,3,2.99109588447027,1.99109588447027,3,3.00890411552973,3.99109588447027,2.98219176894054,3,1,1,3,1,1.99109588447027,3.00890411552973,1,1,1.99109588447027,1.99109588447027,2.00890411552973,1.00890411552973,1.00890411552973,1.00890411552973,2,1,1.01780823105946,2.00890411552973,4,4,3.99109588447027,4,4,4,4,4,"YES"
1,1,3,4.07821570872329,1.07821570872329,2,1,1,1.07821570872329,1.92178429127671,1,2,6,5.92178429127671,4.15643141744658,2,2,2,1,2,2,2,2,2,2,2,1.92178429127671,2,1,1,1,1.07821570872329,1.92178429127671,2,1,1.07821570872329,1.92178429127671,1.92178429127671,1.92178429127671,2,1,1,1.07821570872329,1,1,1.07821570872329,1,1,1.07821570872329,1,1.92178429127671,1.92178429127671,1.92178429127671,1,1,2.15643141744658,1.07821570872329,3,4,2.07821570872329,2.92178429127671,1.92178429127671,2.07821570872329,3.07821570872329,3,2.84356858255342,2.07821570872329,1,1,3,1.92178429127671,1.92178429127671,3.07821570872329,1,1.92178429127671,1,1.92178429127671,1.15643141744658,1.07821570872329,1.07821570872329,2,2,1,2.07821570872329,2.07821570872329,4,4,3.92178429127671,4,4,4,4,4,"YES"
1.23883873783052,1,4,3,1.76116126216948,2,1,1.76116126216948,1,1,1,1,6,3,4.47767747566104,2,2,2,1.76116126216948,2,1.23883873783052,2,2,2,1.23883873783052,2,1.23883873783052,2,1,1,1,2,2,1.23883873783052,1,1,1,1.23883873783052,1,1,1.23883873783052,1.23883873783052,2,1,1,1.76116126216948,1.76116126216948,1.23883873783052,2,2,1.23883873783052,1.23883873783052,1.23883873783052,2,1,1.76116126216948,1,2.52232252433896,3.23883873783052,4,2,2.76116126216948,2,3.76116126216948,3,2,3,1,1,3,1,1,3,1,1.23883873783052,1,2,1,1,1.23883873783052,1,1,1.23883873783052,1.23883873783052,1.23883873783052,4,4,4,4,4,4,4,4,"YES"
1.56314868875779,1,4.56314868875779,4.12629737751558,2,2,1,1.43685131124221,1,1.56314868875779,1,1.56314868875779,5.43685131124221,3,4,2,2,2,2,2,1,2,2,2,1.56314868875779,2,1,2,1,1,1,2,2,1,1,1,1.56314868875779,1.56314868875779,1,1,1,1,1.43685131124221,1,1,2,1.43685131124221,1,2,1.43685131124221,1,1,1,1.43685131124221,1,2,1.56314868875779,3,3,3.43685131124221,2.56314868875779,2.43685131124221,2.56314868875779,3.43685131124221,3.56314868875779,2.56314868875779,3,1,1,3,1,1.56314868875779,3,1,1,1.56314868875779,2,1.56314868875779,1,1,1,1.56314868875779,1,1,1.56314868875779,4,4,4,4,4,4,4,4,"YES"
2,1.19265741854906,4.19265741854906,4.80734258145094,1,1.19265741854906,1,1,1,1,1,1.19265741854906,5.38531483709812,6.19265741854906,5,1,2,2,2,2,2,2,1.80734258145094,2,1.80734258145094,1.80734258145094,2,2,1.19265741854906,1.19265741854906,1,2,1,1.19265741854906,1,1,1.19265741854906,1.19265741854906,1,1.19265741854906,1,1,1.19265741854906,1,1,1,1.80734258145094,1.19265741854906,1.19265741854906,1,1.19265741854906,1,2,1,1,2,1,2.80734258145094,1.80734258145094,2,3.19265741854906,2.19265741854906,2,1.19265741854906,2,2.80734258145094,3,1.80734258145094,1,2.80734258145094,2,1,3,1,1.38531483709812,2,1.80734258145094,1,1,1,1.19265741854906,1,1,1,2.61468516290188,4,3.80734258145094,3.80734258145094,4,4,4,4,4,"YES"
2,1.25550706218928,5,4,1.74449293781072,2,1,1,1,1,1,1.25550706218928,7,6.25550706218928,5,1.74449293781072,2,2,2,1.25550706218928,2,2,1.74449293781072,2,1.74449293781072,1.74449293781072,2,1.25550706218928,1.25550706218928,1.25550706218928,1,1.25550706218928,1,1.25550706218928,1,1,1.25550706218928,1.25550706218928,1,1.25550706218928,1,1,1.25550706218928,1,1,1,1,1.25550706218928,1.25550706218928,1,1.25550706218928,1,1.25550706218928,1,1,2,1.74449293781072,2,1.74449293781072,2,3.25550706218928,2.25550706218928,2,1.25550706218928,1.25550706218928,2.74449293781072,2.25550706218928,1,1,3.48898587562144,1.25550706218928,1,3.74449293781072,1,1.51101412437856,1.25550706218928,1,1,1,1,1.25550706218928,1,1,1,1,4,3.74449293781072,3.74449293781072,4,4,4,4,4,"YES"
2,1,3,4,1,1.55028882855549,1,1,1,1,1,1,6,3.89942234288901,4,1.55028882855549,2,2,2,1.44971117144451,1.44971117144451,2,2,2,1.55028882855549,2,2,2,1,1,1,1.55028882855549,2,1.55028882855549,1.55028882855549,1.55028882855549,1,2.10057765711099,1.55028882855549,1.55028882855549,1.55028882855549,1.55028882855549,1.55028882855549,1.55028882855549,1.55028882855549,2.10057765711099,1.55028882855549,1,1.44971117144451,1,1.55028882855549,1.55028882855549,1.55028882855549,1.55028882855549,1,1.44971117144451,2.55028882855549,1.44971117144451,3.55028882855549,3.55028882855549,3.55028882855549,3,2.55028882855549,2,2,3,3.55028882855549,2,1.55028882855549,3.55028882855549,2,1.55028882855549,3,2,2.55028882855549,2,2.55028882855549,2,2,1.55028882855549,1.55028882855549,3.10057765711099,2,2,2,4,4,4,4,4,4,4,4,"YES"
2,1,3.20051019103266,4.20051019103266,1,1.79948980896734,1,1,1,1,1,1.20051019103266,6,3.40102038206533,4.20051019103266,2,2,2,2,1.20051019103266,1,2,2,2,2,2,2,2,1.20051019103266,1,1,2,2,1.79948980896734,1.79948980896734,1.79948980896734,1.20051019103266,2.79948980896734,2.20051019103266,1.79948980896734,2,1.79948980896734,1.79948980896734,1.79948980896734,1.79948980896734,2.59897961793467,1.79948980896734,1,1,1.20051019103266,1.79948980896734,2,2,1.79948980896734,1,1.20051019103266,2.79948980896734,1,4,4,4,3,3,2,2.20051019103266,3.20051019103266,3.79948980896734,1.79948980896734,1.79948980896734,4,1.79948980896734,1.79948980896734,3,1.79948980896734,2.79948980896734,1.79948980896734,2.79948980896734,2.20051019103266,2.20051019103266,1.79948980896734,1.79948980896734,3.79948980896734,1.79948980896734,1.79948980896734,2.20051019103266,4,4,4,4,4,4,4,4,"YES"
2,1,5,5,1.77345344237983,1.77345344237983,1,1,1,1.77345344237983,1,1.77345344237983,5,3,4.22654655762017,2,2,2,1.77345344237983,2,1.22654655762017,2,2,2,2,2,1.22654655762017,2,1,1,1,1.77345344237983,2,1,1,1,1.77345344237983,2,1.22654655762017,1,1,1,1,1,1,1.77345344237983,1,1,1.77345344237983,1,1.22654655762017,1,1.22654655762017,1,1,1.77345344237983,1.77345344237983,2.77345344237983,2.77345344237983,2.77345344237983,3.22654655762017,2,2.77345344237983,3,3.77345344237983,2.77345344237983,3,1.22654655762017,1.22654655762017,2.77345344237983,1,1.77345344237983,3.22654655762017,1,1,1.77345344237983,1.77345344237983,1.77345344237983,1,1,1,1.77345344237983,1,1,1.77345344237983,3.77345344237983,3.77345344237983,4,4,4,4,4,4,"YES"
1.58548817131668,1,4.58548817131668,5,1.58548817131668,1.58548817131668,1,1,1,1.58548817131668,1,1.58548817131668,4.17097634263337,3,4,2,2,2,1.58548817131668,2,1.41451182868332,2,2,2,2,2,1.41451182868332,2,1,1,1,2,2,1,1,1,2,2.41451182868332,1,1,1.41451182868332,1,1,1,1.41451182868332,2,1,1,2,1.41451182868332,1,1.41451182868332,1.41451182868332,1,1,2,2,3.41451182868332,3,2.58548817131668,3.41451182868332,2,2.58548817131668,3,3.58548817131668,3.41451182868332,3,1,1,2.58548817131668,1,1.58548817131668,3.41451182868332,1,1,1.58548817131668,1.58548817131668,2,1,1,1,1.58548817131668,1,1,1.58548817131668,4,4,3.58548817131668,4,4,4,4,4,"YES"
2,1,4.736909130821,4.263090869179,1,2,1,1,1,1.263090869179,1.263090869179,2,8.47381826164201,6.736909130821,5,2,2,2,2,2,1.736909130821,2,1.263090869179,2,2,1.263090869179,2,2,1,1.736909130821,1,2,2,2,2.736909130821,2,2.736909130821,3,3,2,2.736909130821,2.736909130821,3.736909130821,2,3,2.263090869179,1,2.736909130821,1.736909130821,1.263090869179,1.263090869179,1.263090869179,2,1.736909130821,1,3,1.263090869179,1.263090869179,3.263090869179,2.263090869179,2,3,2,3.263090869179,1.52618173835799,2,1.78927260753699,1.263090869179,1.736909130821,2.47381826164201,2,1,3,1.736909130821,2,1.263090869179,2,1,1,1,2,1.52618173835799,2.263090869179,1.263090869179,2.263090869179,3.263090869179,3.263090869179,4,3.263090869179,4,4,4,4,"YES"
2,1,3.90625558095053,4,1,2,1,1.54687220952474,1,1,1,1.45312779047526,9,8.09374441904947,4.45312779047526,1.45312779047526,2,2,2,1.45312779047526,2,2,1.54687220952474,2,2,1.54687220952474,2,2,1,1.45312779047526,1,1.45312779047526,2,2,2.45312779047526,1.45312779047526,2.45312779047526,3,2.45312779047526,2,2.45312779047526,2.45312779047526,3.45312779047526,2,3,2.54687220952474,1,2.45312779047526,2,1.54687220952474,1,1,2,2,1.54687220952474,3,1.54687220952474,1.54687220952474,3.54687220952474,2.54687220952474,2.54687220952474,2.45312779047526,2.54687220952474,2.45312779047526,1.54687220952474,3.09374441904947,2.09374441904947,1,2,3.54687220952474,2,1.54687220952474,3,2,2.54687220952474,1.54687220952474,2.54687220952474,1,1,1,1.45312779047526,1,2,1.54687220952474,2.54687220952474,3.54687220952474,3.54687220952474,4,3.54687220952474,4,4,4,4,"YES"
